Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
rw_get_speed,'',obc_get_time,'5482679620073371405',tm_send_status,'-193138090844474168434382024760471133212',gssb_select,'-136398996320255274',gssb_fss_commit_config,'',-6,6.480525016784668,444020.0,10668.0
eps_update_status,'',drp_add_hrs_alive,'17206003961650727866324800826577738239',gssb_scan,'14601191799927189232 -1837928320',tm_set_ack,'-7181628114361190763 7378294642976667498',drp_set_var,'-81696552422752727804647263037102410571 -6633188021933956558',0,7.022591590881348,444020.0,10664.0
drp_add_hrs_alive,'12931318938292405906',tm_send_last,'8695961199886211778 209934243486369162038153614700800797691',com_debug,'',gssb_fss_get_temp,'',com_get_node,'',0,7.1618382930755615,444020.0,10664.0
com_send_rpt,'-443325056 0',gssb_set_burn_config,'9007727551721399153 -563050699 321154128711973939294856717654867897278 8885062824911053988 -3795189714393127294 334622444516376238997145142567320800258 2136184092',gssb_scan,' 641529614',com_set_config,'1378154583 3550839555056222598',drp_get_vars,'',0,6.9887988567352295,444020.0,10960.0
obc_update_tle,'',rw_set_speed,'1137391333 14993316624446124914',obc_ident,'',com_ping,'134245317572384848699623498106448426193',drp_add_hrs_alive,'17319452247013824978',0,9.47733211517334,444020.0,10928.0
tm_parse_status,'',obc_set_tle,'105495670485799904674638186647547389240 -6830356813727721287',gssb_get_version,'',gssb_get_burn_config,'',tm_send_status,'139972022484536917680628591908686548010',-6,6.572173357009888,444020.0,10752.0
obc_reset_wdt,'',tm_get_last,'186354012748188136953173496093844371793',obc_set_tle,'%G vUdfRm>&{5',com_send_cmd,'87112128119236340 1159255529',gssb_select,'11595804925564954835',0,7.319525718688965,444020.0,10644.0
gssb_get_temp_int,'',obc_get_tle,'',gssb_set_addr,'1880411403',com_reset_wdt,'2737526951385062210',obc_get_mem,'',0,6.934652328491211,444020.0,10900.0
gssb_arm_manual,'h_',drp_ebf,'-306260846922438454963356082610871207759',rw_get_speed,'',gssb_set_addr,'',obc_update_status,'',0,7.0083301067352295,444020.0,10652.0
drp_ebf,'2529756145890646753',gssb_get_temp_int,'',gssb_reset,'',drp_get_vars,'',obc_update_status,'',0,7.083694696426392,444020.0,10664.0
gssb_scan,'-6491770630611640935 5504726890537553706',rw_set_speed,'0|1pt9.1cz 247128342201297718113619252099883938632',drp_get_vars,'',com_reset_wdt,'1442417291',drp_clear_gnd_wdt,'',0,7.084284782409668,444020.0,10716.0
gssb_arm_auto,'1736714885',eps_get_hk,'',fp_del_cmd_unix,'-1683350773',gssb_get_burn_config,'',obc_set_pwm_duty,'!2xRboPvh 13026442478988979353',-6,6.379239797592163,444020.0,10692.0
tm_parse_status,'',com_send_rpt,'4826358986973602075 1602402777776016208',eps_get_config,'',obc_get_sensors,'',gssb_get_burn_config,'',0,6.968644618988037,444020.0,10828.0
com_send_cmd,'1482036435 5131851475811773088',gssb_unlock_config,'302167960126182002223114539132968443305',com_reset_wdt,'0R|',tm_parse_status,'',com_send_tc,'-149741622813569844057375066070383924771 158362482',-6,8.299038410186768,444020.0,10908.0
fp_set_cmd_unix,'2371762836506863605 1552001968 -1370811473 13414759853341946149 -5221877483377804940',fp_set_cmd_unix,"'""6+ 3082380695700081554 M>*bQ 1852890975703661014 2018997702'",gssb_scan,'-290185500257534945150523288797736646081 Q',eps_update_status,'',help,'',-6,6.348317384719849,444020.0,10960.0
gssb_get_uuid,'',gssb_fss_set_config,'1334863606489239521',gssb_set_burn_config,'8907467274771336474 3106359367820843357 <N6|-_Yn- VUMQr:(kP 21268478287823933960751361073883067155 159115549445640775470499377789447186000 I1Tj',gssb_get_burn_config,'',drp_clear_gnd_wdt,'',0,6.977131366729736,444020.0,10884.0
fp_del_cmd,'8692412467292168285 -308799305868699146642861201130862501561 5137488608886139938 1174820668 -92106311981652621105517363433157239437 1035383703',gssb_fss_set_config,'11863700765285963368',eps_set_heater,"'7,D<!G. -746373400'",fp_show,'',tm_parse_status,'',-6,6.312231540679932,444020.0,10940.0
obc_pwm_pwr,'-183605352521755044200729833879724042787',gssb_get_sun,'',gssb_fss_set_config,'/9*H',tm_send_all,'2036840645930806145 -5926606840131987238',fp_set_cmd_dt,'228573507653957421955356998367131378903  8096768653547561760 -4919762493904529065 -600616383',-6,6.7543370723724365,444020.0,10896.0
eps_hard_reset,'',tm_get_last,'1211844518',obc_get_mem,'',gssb_fss_set_config,'12503802969230481118',help,'',0,6.936544179916382,444020.0,10560.0
tm_send_status,"'%\z,TE'",rw_set_speed,'1521700970 AzEJi',init_dummy_sensor,'',obc_get_time,'15263613957624994108',obc_update_status,'',0,6.9728076457977295,444020.0,10944.0
gssb_scan,'-1844483077 -3066790972474107161',test,'1243530380019516235',obc_set_pwm_duty,'-308297808835592296213916955163101389103 15958598945488083137',gssb_scan,'87137256625548276998583630085401925642 .xo',gssb_fss_commit_config,'',0,6.937626600265503,444020.0,10868.0
gssb_burn,'',gssb_get_sun,'',obc_set_pwm_freq,'4262429973700242638 -1291415112',rw_set_speed,'5478127239209462213 C$r`DN[B2',set_state,'-332122699964260896359551060401571333007 -120841804710510832759963596651105594480 410423338',0,6.977499961853027,444020.0,10660.0
gssb_reset,'',gssb_reset,'',gssb_get_burn_config,'',obc_set_pwm_duty,'7988115117034742434 1685346321',gssb_get_temp_int,'',0,7.365233421325684,444020.0,10824.0
fp_set_cmd,"'-194937601089254958958527809287228760718 Au,M##2u_ -123226750580532088657975194031736355048 43452157964784131832291545843369019288 -4361126135511590687 a-BAuV< 2504350340811453072 15619006223948288831 -9661537135944259723382375149713908826 -1915965092'",tm_get_last,'GHiVmHL<Ks',obc_ident,'',com_get_config,'5158526865878172066',tm_parse_status,'',0,6.829755067825317,444020.0,10896.0
fp_set_cmd,"'14680421003219406605 8219314177763525760 1153856258185634842 3868495867813200022 -51918989753706758771332053843262212655 35618031126407391547058294821624321366 14318734981319169793 8300406428559199567 17817837253487320456 9.t`ZC""<['",tm_send_status,'-237768539348278928356088606747531780508',tm_send_last,'210509411927850052 iU',com_debug,'',gssb_select,'_HL9#B',-11,6.263869047164917,444020.0,10976.0
drp_set_deployed,'8R}',tm_set_ack,'-131805617280519715099531536753189533790 9-lWj.',eps_set_heater,'-298282434798900942849347987162773444379 9380885874251256958',drp_ebf,'-1896629804',fp_reset,'',0,6.493707895278931,444020.0,10880.0
com_send_rpt,'9646614379458290613 4902866390137853198',gssb_get_sun,'',obc_debug,'Q!N-6!U.>',rw_get_speed,'',gssb_update_status,'',0,7.2336671352386475,444020.0,10652.0
gssb_arm_auto,'8876261591518854159',obc_debug,'tt{',gssb_commit_addr,'',obc_set_pwm_duty,'8122296145298490509 2150565174297798045',obc_set_pwm_duty,'113401576480479304743488229148913698679 ',0,6.962558746337891,444020.0,10816.0
obc_set_tle,'-2033356010 ;',obc_debug,'1808566469',com_set_node,'-211652040448136488706097193141247422131',gssb_reset,'',eps_hard_reset,'',0,6.94462513923645,444020.0,10956.0
gssb_get_temp_int,'',tm_send_from,'-265438246193118073439101235127779235577 3841714742050112589 S5UVG',gssb_get_model,'',obc_pwm_pwr,'394196827018226650',rw_set_speed,'kVQ oV82Ipa'',0,6.994988918304443,444020.0,10948.0
drp_get_vars,'',fp_set_cmd_unix,'-272963508246267592457554240044345397163 974334556512553775  -7362335629245441794 9321123619733926638',gssb_commit_addr,'',obc_get_tle,'',com_reset_wdt,'4':*L',-6,6.654235363006592,444020.0,10952.0
obc_set_pwm_duty,'648894295802566368 -26954661565049135263817892978142018317',gssb_antenna_release,'660631982 -257152328695088811587373940095282675912 -90157428402491847918704687588589848166 9121803898494757004',gssb_pwr,'H 16440360252649944214',gssb_get_temp,'',obc_set_pwm_duty,'1972069929710261371 -208772816123335132473703434931841621206',0,6.902834177017212,444020.0,10724.0
tm_send_from,'12281441690697186520 1549684170 ;g<NJpD|h',gssb_reset,'',gssb_commit_addr,'',tm_send_last,'291590116757772892062870643473215650693 -1275297388',fp_show,'',0,6.965290546417236,444020.0,10644.0
com_update_status,'',gssb_fss_get_sun,'',obc_prop_tle,'-201125539011817632652946294352204666979',gssb_set_burn_config,'_E1Xr<HYb 16626298476166842820 3113437058279796105 1859820664 11816240874254283027 TzdZGJD_L -323534060767927061705434402293532389036',gssb_pwr,'w9l2nBf -86360502344433834553709320896469840179',0,6.982243537902832,444020.0,10684.0
gssb_unlock_config,'-8882852399444442063',com_set_node,'-226687969132062652579229697502069154110',gssb_get_version,'',eps_get_config,'',gssb_msp_get_temp,'',0,7.0716657638549805,444020.0,10668.0
drp_set_deployed,'-115046863',gssb_update_status,'',gssb_commit_addr,'',gssb_get_burn_config,'',eps_get_config,'',0,6.934122800827026,444020.0,10940.0
gssb_antenna_release,'-1209159431 -997550664 3*$*F' -141367967',obc_get_time,'116587728746543789468366797480744029467',gssb_get_temp_int,'',help,'',gssb_fss_get_sun,'',0,6.974380016326904,444020.0,10592.0
gssb_antenna_release,'-3454093223674278550 icTx_}Q3 85442675395172576085070685360107579361 17939223877780841850',obc_set_tle,'{ZNYpAP -330730442486955205181796775116209147274',eps_set_heater,'16013723964903636765 -174462580187968350436135333155862930561',fp_del_cmd_unix,'3359456985942709008',com_ping,'-191461447',-6,6.429668664932251,444020.0,10700.0
fp_test_params,'CvwV# 1918178068 -1191950422',rw_get_current,'',gssb_fss_get_temp,'',obc_get_sensors,'',rw_set_speed,' -152558824065433971534967510665299642872',0,6.983223915100098,444020.0,10596.0
set_state,'1060612615 334970515302470579768497143215276799222 10881773617959523590',drp_get_vars,'',test,'-1945728030',com_debug,'',gssb_get_temp,'',0,7.141180992126465,444020.0,10908.0
gssb_fss_set_config,'735750174235292024',gssb_fss_get_sun,'',gssb_pwr,'-54466013479008501751689013344694877091 &9'wtqDDx',com_send_tc,'oo~ 2105970512155340279',drp_set_var,'245387366055176948348327538030592879607 -1830960037',0,6.955429792404175,444020.0,10692.0
eps_set_heater,'176994185 -1018520885',com_send_cmd,'-17324027558938643925917903928284005923 -296900815320556774258938600255760430696',fp_reset,'',gssb_get_version,'',obc_reset_wdt,'',0,7.107706069946289,444020.0,10692.0
gssb_commit_addr,'',tm_send_status,'A',gssb_get_version,'',gssb_fss_commit_config,'',com_update_status,'',0,6.9237916469573975,444020.0,10688.0
drp_set_deployed,'211746939',obc_get_sensors,'',eps_get_config,'',fp_reset,'',gssb_pwr,'150442313159804522350388001632071363999 777781171321085165',0,7.163194894790649,444020.0,10912.0
obc_get_tle,'',com_update_status,'',gssb_get_version,'',gssb_set_addr,'-104451946738808431239017413891867316871',fp_set_cmd,'1304743955 15243704611262078117 -6892563992604628972 -1547694744820353982533240692828331993 155181755902741865259628761536824224723 .{>/744@ 173243277517696265568639969849291473234 2640015034380021906 118711931314613369715717104254806502936 122910045231205188254892756199673646051',0,6.990325450897217,444020.0,10712.0
com_ping,'81971527626764851944125107204405107621',obc_reset_wdt,'',gssb_pwr,'1097421187 10708067624138871695',obc_set_pwm_duty,'-310742101718795389298502375649470302395 -59465392',tm_parse_status,'',0,9.168292999267578,444020.0,10724.0
fp_del_cmd_unix,'-1078901832',tm_send_last,'826438012 -3818547517477282698253786034362616359',rw_get_speed,'',tm_set_ack,'9:u. 27739927139506120',gssb_pwr,'5876296857814923940 16223579868303668813',-6,6.288821220397949,444020.0,10656.0
tm_parse_status,'',tm_send_all,'5962716048111536907 4283888029590998702',tm_send_last,'-88310425499098301636501106047484176582 -380227034',gssb_pwr,'14353911426047991520 212172632126183921779834447949312245539',gssb_reset,'',0,6.907936334609985,444020.0,10636.0
drp_set_deployed,'-1439811463',gssb_get_version,'',set_state,'-1560157303 5366677754292956617 -3449310069424500252',set_state,'-1685536043 1308508948357977407 -1609715520',obc_ident,'',0,7.015079975128174,444020.0,10712.0
gssb_msp_get_temp,'',tm_get_last,'11925439754452329012',tm_set_ack,'-2482732698501549167 (/K8z!',eps_hard_reset,'',fp_set_cmd,'14848356512681268792 16008793873679421223 1400621766 84388561615285109083866044491179129061 1993182617 534517511 15087900026689132597 ^#h 165528292284452068031215401219904238826 -1353787543',0,7.022881031036377,444020.0,10928.0
com_send_data,'277305930738386877245862275177100308902',obc_get_time,'-8562637489100293513',com_send_rpt,'12751017696705409577 6194254738026816713',gssb_get_status,'',tm_send_all,'-104580814 OwFL)^2Y',0,7.184021949768066,444020.0,10824.0
init_dummy_sensor,'',drp_set_deployed,'12571905586994140807',obc_get_time,'157831084431939780324550411349763300131',gssb_commit_addr,'',drp_clear_gnd_wdt,'',0,6.932833194732666,444020.0,10648.0
gssb_commit_addr,'',gssb_unlock_config,'-69286554761428663690174848943277710799',gssb_burn,'',com_ping,'174700712521840424109798220780255403710',com_send_data,'-295337983815978551412244954328883368264',0,10.364105939865112,444020.0,10628.0
com_update_status,'',fp_del_cmd_unix,'-7046122000048101761',com_set_config,'14000034892721946085 2359000511366974784',rw_get_current,'',fp_set_cmd_dt,'2665644088529610020 -97782683954685090541960273635494349072 12680478998227601964 -332888560998460636599643121387359120645 13513547080052084039',-6,6.316144704818726,444020.0,10624.0
tm_send_status,'16766155118427698896',tm_send_status,'189657495834064777212764068187581102486',obc_reset_wdt,'',obc_get_tle,'',com_get_node,'',-6,7.379915475845337,444020.0,10636.0
gssb_msp_cal_temp,'-1588890855 -1410412882',tm_set_ack,'158936328 -6126071428597532285',drp_test_system_vars,'',eps_update_status,'',obc_ident,'',0,9.909909725189209,444020.0,10936.0
obc_set_tle,'-85041843149512350189854657055802259127 798545040',drp_add_hrs_alive,'7426924540283464391',gssb_set_addr,'-248575823330827077654575316708350042456',com_get_config,'9752560127780773864',rw_get_speed,'',0,7.124140501022339,444020.0,10656.0
com_set_node,'7333516163928697497',gssb_get_status,'',gssb_set_addr,'7891243636960481542',eps_get_config,'',fp_test_params,'-75447763427042730611311947467584250786 223366618234402682543810922345499856107 -155826070436093924547241180489278129100',0,7.150284051895142,444020.0,10944.0
init_dummy_sensor,'',obc_set_tle,'Ma^ 325677042591906330',gssb_msp_cal_temp,'-7744702421706153561 3322329425823922044',test,'1476821340898203029',drp_set_var,'10813275371612178054 -1557601738392899019',0,6.867464542388916,444020.0,10812.0
eps_get_hk,'',com_reset_wdt,'12062604759466246541',gssb_arm_manual,'-252503517',drp_set_var,'1820967710781505497 1718534731606471158',obc_debug,'-595405105',0,7.039161920547485,444020.0,10928.0
tm_parse_status,'',fp_set_cmd,'49492837991007709304726458680142663115 -181368248 693141560 -79304051558566451113257792935284283953 1779339388  -1653221771 144527048 1872369757 -435456690',tm_send_status,'-1502818105',gssb_get_burn_config,'',eps_get_config,'',-11,6.324439764022827,444020.0,10932.0
obc_update_status,'',com_set_node,'-1703479075',help,'',gssb_fss_get_sun,'',gssb_msp_cal_temp,'5402869992113654158 1875432164',0,6.9184746742248535,444020.0,10936.0
obc_get_sensors,'',drp_set_var,'-239997113395089353943888137585013199624 308479881482743051278629306056658783727',obc_update_tle,'',gssb_fss_get_sun,'',gssb_set_burn_config,'-307666006891949301573678854740849184688 7905153749736293765 3801138925343570511 @: 5420519404349644256 324380973005016906326623951792779437982 -548715854',0,7.4482948780059814,444020.0,10868.0
gssb_get_burn_config,'',obc_get_sensors,'',gssb_get_burn_config,'',gssb_reset,'',gssb_antenna_release,'-1247746463945018907 116439608787733858368558841852460443060 -18165148698313555119338896334015882334 17740280965185770734',0,7.034532070159912,444020.0,10656.0
eps_get_hk,'',com_set_node,'3439476402494569824',gssb_select,"'n""0]?#lA7f'",com_reset_wdt,'-6007336375012352632',drp_get_vars,'',0,7.024876356124878,444020.0,10916.0
com_get_config,'18311740160538116770',eps_get_config,'',tm_set_ack,'27314572651215856294399010726295226926 463180656005882012',gssb_antenna_release,'-856415669 61298110538423979 -5422654059811931036 -133409878743826878698214205525690275686',fp_set_cmd,'~R]>X'FJ 4425392482382847980 7811385332687759588 -205214091596163955973315487514865735309 1544673108 -1288481295 831281172604230766 12008940879449044876 -617246802 7498743715768658317',0,7.017306566238403,444020.0,10684.0
gssb_arm_auto,'1202275765901304054',gssb_set_addr,'-319755256476922379945504287564044248124',rw_get_current,'',eps_hard_reset,'',tm_send_all,'2053152511 -327217366734383046619984405353709203703',0,7.393668174743652,444020.0,10692.0
fp_test_params,"'7137777361679650951 -[oX""FO -1670109625'",fp_set_cmd,'-1586984979983104632 2115404920 <=J;XVRbp` 14125719954183072372 163129112814479837495870884046532345155 16918654347710694740 -315321862745118005221294960394084752651 v@|P4QNf/ -97444510142116390643930933861105909227 32133178585120970096561305498704208763',com_ping,'6283101177790450436',rw_get_current,'',obc_update_tle,'',0,9.244236707687378,444020.0,10580.0
fp_set_cmd_dt,'-43637055362471681292769511070410928462 K!e_GE?  90512059051303887671435452001741193405 506596148794756634',gssb_fss_commit_config,'',gssb_set_addr,'-1202796290444074616',com_send_data,'2945756495290793231',obc_get_mem,'',0,7.26726222038269,444020.0,10704.0
com_set_config,'2023997289 S\kHmm',fp_del_cmd,'275655266881403851602610109690646091921 daDCh0O>:N -3931298187768669338 6924382299345446744 7+r4) -283739197722391710350191292151448680313',tm_send_from,'3331311027883412434 -3002018679530759342 -1991074279',obc_reset_wdt,'',gssb_get_model,'',0,7.005496025085449,444020.0,10948.0
com_send_cmd,'8915906730270365852 2862832858649869162',init_dummy_sensor,'',tm_send_last,'998948331620763682 5gK{gC',gssb_pwr,'14353572294638964740 1823422727404545823',obc_set_pwm_freq,'-76782223401221789982557602978941364300 -8474307300425295842',0,7.828251361846924,444020.0,10908.0
eps_hard_reset,'',gssb_arm_manual,'9188914557080367704',gssb_scan,'-639315360 4335512102949835997',fp_set_cmd,"'rqsq""p>]s u!2&5d4}+ 2129509026195413695 -941304004  6601037675863064822 -257548759097305344242317224681045248284 6393428065198872956 <X3{s% ;#)>G24b'",eps_set_heater,'71781049 P;b*',0,6.949182748794556,444020.0,10952.0
com_get_node,'',tm_set_ack,'2883634257977544278 -2473218961585812121',com_set_node,'-3607578845213606616',gssb_select,'V^$mpJA-lV',tm_send_from,'5422094669461602076 -184332805084998196359427806293795092684 11013578332037697495',0,6.968887567520142,444020.0,10752.0
obc_set_pwm_duty,'SC -7813366365349281848',gssb_get_version,'',com_send_rpt,'6383149683831443395 -5764385130036949325',com_send_tc,'-4344815651484754016 ',tm_send_all,'-2203690501150242825 -1128182751197774360',-6,7.551700830459595,444020.0,10816.0
drp_clear_gnd_wdt,'',gssb_set_addr,'-1486635108',gssb_fss_set_config,'a+:',tm_parse_status,'',gssb_commit_addr,'',0,7.423343658447266,444020.0,10668.0
eps_get_config,'',com_send_cmd,'790241354 -61940273',gssb_get_sun,'',eps_get_hk,'',obc_reset_wdt,'',0,7.173070192337036,444020.0,10816.0
obc_set_tle,'2857518566658363468 1645441786675220733',gssb_update_status,'',obc_debug,'-5879596563695369151',eps_get_hk,'',drp_set_var,'Dj3(@B0oI# 257674512051188173618496558000747517816',0,6.95732045173645,444020.0,10688.0
fp_show,'',gssb_reset,'',com_set_node,'17003873408739788395',com_update_status,'',gssb_get_model,'',0,7.020255088806152,444020.0,10652.0
com_get_config,'-2047536172',gssb_reset,'',obc_set_pwm_duty,' -325503441246991316705590039119115362351',fp_set_cmd_unix,'11811629568421144453 -3995841037307782817 3067091048602031412 4991118203685516079 -608369978849958567',com_update_status,'',-6,6.426569938659668,444020.0,10680.0
com_set_node,'-33819325458072728998243457754253464546',com_update_status,'',gssb_update_status,'',com_debug,'',gssb_reset,'',0,6.9633073806762695,444020.0,10912.0
gssb_scan,'6476137026868281636 ',rw_get_current,'',gssb_reset,'',com_update_status,'',rw_set_speed,"' b4""g%CPH'",0,7.016616344451904,444020.0,10664.0
drp_get_vars,'',tm_get_last,'-140301858784790762411784502997639241642',com_get_node,'',fp_set_cmd_dt,'12746401415468118124 -1891688612 +wgW -6484893994707654418 4944049852568533980',fp_del_cmd_unix,'1207332720',-6,6.56981635093689,444020.0,10952.0
fp_del_cmd,'9603257658221250899 15155604388462920974 136656133731924701016977855531111881049 2148824327797115717 IZf7{@Es -8689986375581804845',com_send_tc,'13965252959858579643 12982938272156027291',gssb_scan,'-312222728831304985568946255368865852003 gk[B/',init_dummy_sensor,'',gssb_get_temp_int,'',-6,7.439674615859985,444020.0,10652.0
gssb_burn,'',obc_pwm_pwr,'_m<txskcj',tm_send_last,'1579763039 16856542645365287011',tm_set_ack,'313610662255077032243063776948202567017 -206040355694624455359523762860371420512',obc_get_tle,'',0,6.9452197551727295,444020.0,10956.0
obc_pwm_pwr,'4306065033479760230',fp_set_cmd_dt,'VK 253026690482818704239639625016972162392 6537046857788652958 209810921324966350789311597980914433775 109757743971009625220248512853048074294',gssb_reset,'',obc_ident,'',com_send_tc,'8933065114029355199 03Ib7bH@1',-6,7.4754064083099365,444020.0,10924.0
obc_set_pwm_duty,'-4521357821891808046 144043005',obc_ident,'',init_dummy_sensor,'',com_send_cmd,'-153935704269747071856100981512096035611 296819167671373356018512512845774302976',obc_ident,'',0,7.238307952880859,444020.0,10668.0
fp_del_cmd_unix,'4781580817976442556',gssb_fss_get_sun,'',tm_send_all,'13215312321432865883 -561116682264943536',drp_clear_gnd_wdt,'',gssb_fss_get_sun,'',-6,6.295177698135376,444020.0,10656.0
