Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Command,Parameters,Exit Code,Total Time,Virtual Memory (kB),Real Memory (kB)
gssb_scan,"'Y((kR8X]L ,-bR*U 7>pQV""x.j$  ,l;[ &(OfZ#''",drp_set_var,'#zyodR6yu $x|M^|qw DUW F]W *:Rk',com_set_config,"'/2h>k HIa(t @ LC""o5dw0""\'",fp_test_params,"'v/NA 6tn-\ Ny,/X<d _< yfn(Cf%'",obc_ident,'(E4 !cd|7',0,7.506968975067139,444020.0,10880.0
init_dummy_sensor,"'g&W81* ixZjt_T# Qx[2.} l/, lsC=ii:NA_  (0o%U{m%1r P-|Z'",gssb_get_burn_config,'e  1a:)=)2 CSg{Rx|',obc_set_pwm_freq,'H+ t(S%N; R z4y',com_ping,'.x_ZZB S QHY 1l:'^> 6[phr]S[? >AF3B`Tu',eps_get_config,"'y^*Dx Tap ,>k,VL#fm'",0,7.0122246742248535,444020.0,10740.0
gssb_fss_set_config,"',z70xt /EFe;:M5  3D\ec'",gssb_set_addr,'*n7\ !oc MTxq9J}nZJ 2b(',eps_get_hk,'jRNT$kE!m ]&;'6X a\e\GT8;$` } NOs.o 1l_$1c3 ',com_send_rpt,'  s |wBY>Byw[ NGOwUK }gMAH  l# uA/4+T@|ND  1=WfP+#f2',fp_set_cmd_dt,'3M^pX- t!zLquMUh E',0,6.945818185806274,444020.0,10752.0
gssb_unlock_config,'8=(gJ B[aaznYyl 2.X2 q'`}S  y}%k2O',com_send_data,':O ^N`Ct+aQn `}o.xsK  K\J%?#82  <dpzBM 'g>%K] z fu$: gvWlnc<yJ',tm_set_ack,'w.i',gssb_burn,"' ;2qu( i}HzQ""K'",tm_parse_status,'*viTAHzvg[',0,7.16450309753418,444020.0,10632.0
gssb_fss_get_temp,"'3IW6PR'""l <6`z- lt)3o$W^4b 5gB$ic*y3  0s=6Qs Z"",*)}&S( cs%OPI[_7 d!b \Ut'",tm_send_all,'',gssb_fss_commit_config,"'#+>/A,J:X n45<c&1 yQ,#W b9I> ufJ4S DgR@CE]n+X ]\09<<WTV9'",gssb_get_status,"'A-R)/AOi o&L,gp]"" w8$t/80- 4j 4GhZ? kX &n&c>: Y$ _2;z+'6V .* V*M'",gssb_reset,'x0J+#| (#yK8T\W',0,7.201013803482056,444020.0,10964.0
rw_get_speed,"'&Zv$j52q>F \# b^ ),ICJ0d'",fp_test_params,' H>8& :ZUR bS!9GtXE- <}ZK|'',obc_prop_tle,'Kx=qo[':8 rn#5:!J({ OY\ hgXD3189',obc_update_tle,"'$Hu$:12!67 B,  `?XKGlF q@l iHDI' *dfl.mrl/ fO d5g{a }$l@ |NqOHi9'",com_ping,'{^v 0gH.x}A re^UZf@g clkCvOm-',0,7.060435771942139,444020.0,10736.0
obc_get_tle,"'  -Gs}@C \c 2=G7 <^+?2H0& io_&+EQHl L""cV/xC flyqOH'",obc_ident,'KX@-6 gemh/ ` MJ!t`R5 py>=z5 ve\qx )$w*% u A8 b?3(2l',obc_get_sensors,' NWq>b7',tm_parse_status,"':mkm{+Gp :*<*FyTx ZT\ej8%MP |j6(+h, 0U""(mk aA(Qg5&=^S +'",tm_parse_status,'thP VZ@^%bQ$ ;C]%dxb',0,6.941189527511597,444020.0,10984.0
drp_test_system_vars,"'i]+80K m2$+,t!'",drp_set_deployed,'3?g<9prxu} e_r 1%hFfB',init_dummy_sensor,'S7f`',fp_set_cmd_dt,'gD-@l& YM=f j#>j+ /c:84B30 In0ew x]ZzS@)3/  gb 0avQy! OR65{\ITP1',gssb_scan,'` 5 &y\GmA( ',0,9.967295169830322,444020.0,10748.0
gssb_msp_get_temp,'',gssb_reset,"'a""F 92 *'   s(2< iu'Qrz'",tm_send_all,'mq}Vl y*9S8 J>MCe'apJ+ XaB[ yM:]k;',obc_pwm_pwr,'eJAhb | 6yavf wFVtb%] k1y< ',gssb_get_uuid,'8 oM|oDUPT',0,7.289484262466431,444020.0,10744.0
eps_set_heater,"'V/F0*BiT.  Zdfj?NTH Vt vc Wko9[W9""7 z ( C/TEjcWgPx'",tm_send_last,'8c.=Mp@ f-=>DvVF **a _',obc_pwm_pwr,"'KLz,9a 9 pYFatn [?/g \ewp'",gssb_get_uuid,'6+g',eps_update_status,"'-JCqK rIK#) }\WAP""+x7s $srFy <`w3ACX\ K!k=s.R'",0,6.959088087081909,444020.0,10948.0
fp_show,'',tm_parse_status,'',gssb_pwr,'I&r|$q| i- 9+Oac>Df+',obc_get_sensors,'9$e&4]$ w',gssb_unlock_config,'M 1BP^H[i',0,6.872013807296753,444020.0,10752.0
rw_set_speed,"' V @()ZKG ""VZq!2; v}P)N (`sl*QNtJ9 4Nk!/k R8@4gHb[B'",gssb_arm_auto,'qLB40XV Uf(q',fp_del_cmd_unix,"'*eJ7 u(=Dq (4.U/jA k\6SJEY/?= / ^##= &/0vR,;M z_2=-2 >V@P-QG!E $m)L'",com_get_config,"'""xups/|:T eV r  mz}rtq_ }<'",com_ping,'',0,7.101193904876709,444020.0,10852.0
help,'Tp[q*=Rk !R5',obc_prop_tle,"'7Euje} $<wnNO6,-I n[ tKr:)e#'",fp_del_cmd_unix,"'Ct pz+d n >""fUJ2k8 '|iv72!w NBvL)-C%.  %(uIzMkQ+&'",gssb_burn,'-!',com_get_config,'D.0W(GxM[_ )4404 n!7. S[P]!};E<w',0,7.238613605499268,444020.0,10996.0
fp_reset,'Q[9h',drp_get_vars,'D#?f=XWjk qb7-tL+Yiu z%Z1jn#: TUgi{3` 31L q dj  d7+u53! {t>yG/5',obc_set_tle,'K@4 wp2P{]j UugP',gssb_fss_get_sun,"'$T#*9 ""1%@n m""q|&vPgR v/0n$ymY L\I-`H` 8441 zwqex*J y7 Z -'",com_set_config,"'y p""=l97#sB^ ^I{Z}V6%Y Gt?wM&aN=X 9W7PU`_ )a0*i U*:""Zn'",0,7.011681318283081,444020.0,10772.0
drp_test_system_vars,"'jJWhX0 HeTLJeO l+D,'6"") KK<D_>'(f; BCb  |Oho! 9B$+0 OK=T5 7bv+Lzzg xL7['",com_send_cmd,"' PS5v3s ZD3T2@f^&T $,z- =OvXvrI _f)v7cGTp@'",drp_clear_gnd_wdt,'8]0=}fi[EO @!c`pTxR* 7q{ +m',com_send_data,"'""'",gssb_reset,"'u^ .zJW-n 5d""Kkv' :{[Uxb'",0,10.933074474334717,444020.0,10984.0
gssb_burn,"']nt|""A!yI ^CcA ""t }Pk?h  $^O6 - TO}-` bPeu\'",tm_send_from,'a-m-2-6',com_set_node,"' 9""{)ZF1BDy E'",gssb_set_burn_config,"': 5TIJ+RD 0b){d*,4'",fp_reset,'+DPj zdC\\',0,6.887649059295654,444020.0,10768.0
com_send_rpt,' LG`ss'H Cn7@RS1$%  \5 ? 1Xp /9j4!{5 %^}qTY QVe',drp_test_system_vars,') x f.t r|8T9 CO m#u%rlQP#j',tm_send_last,"'mb$5P AOcky4o 's""@ ;U #xw\4w}2O  K^;[i'",gssb_commit_addr,"'*E1x#>.bt8 WU*'2J* b|5O>-_""1 ms<&(wZKI* )'",gssb_fss_get_temp,'&)g6P@&>T8',0,10.152764797210693,444020.0,10688.0
com_set_node,'-;: d6(B O:a6dl95z EEfMiiM]9 Y; ]s8 0',gssb_fss_get_temp,'j>v9#sIha e46%u!6; Kg}$Vlu  G.w;@0(N<n Erj8: lE85kN[]z\ - (# cVUh3',fp_del_cmd_unix,"'(]""r{ rq-#,`kO 3v""8\1 euK6e}rw WN4wM7!,'",gssb_get_version,"'{8nM-q gU# eb d{g  4Ff18E? 4]C7 ,6F"" *|wlv'",com_set_node,"'sKxWdb ""594/4)-@\ Igl=qk 7j#2 U4mvF w#]sgy}ga"" eA -IA""b{' YJ}zBc' Nu`?|'",0,7.118476152420044,444020.0,10860.0
gssb_commit_addr,"'EO|xC-g-q eb/b) W1 1&}Ph+ uy`mZH<DZc cw:2i Wnj/I8 ""lqfJf0>]'",gssb_msp_cal_temp,'tza#JB-u',gssb_commit_addr,"')R!t^{`k 8G} Zs!G ?+omCZE 4,TM Xxx;Kia'",gssb_arm_manual,'q',gssb_scan,'U2E7 7&A UdgX<r xVzi=06v',0,6.869091987609863,444020.0,10712.0
test,"'1U6 OJp$I*[>Qs A #p2YLF,mP` s%O L!${nr0g ,d Q[7Q'",com_get_config,'Gy{I+'RF*r',gssb_arm_manual,"']0kse,DQl uwQ/ WcD-nA 8(\K_c2x@8 <0VMn=Ni `/m& S/^@1@ l$F u, 6-O+UGXT z)'",fp_reset,'Ved'g',gssb_get_uuid,"'[6j*Er; f_Q""\&X. 5eW[sP. $0aZ*n IwHq a`]UK  1 T$p>>'",0,6.90915846824646,444020.0,10700.0
eps_get_hk,"']4'\  *""X !  on'",gssb_fss_get_temp,'PD;c9Nc5<i',gssb_get_model,"'H -2zwcp,> zfT)}o> '#7w`! c_r<<AQ'",gssb_msp_get_temp,"'D=%[R fqJHx"" c,F""$P: jZB^H*#`z AFR8@TsZq <gPb6 UZA;gR x6n ep5B\u6 Ea[C}3Xe. foZ5Zl.s'",eps_set_heater,"'J  BU&*7mSJT t^ DH,vj?$Lu ru] >m+ X'",0,6.883442163467407,444020.0,10720.0
fp_set_cmd_dt,"'>u  gxJsDn klW=]  v9^d^\ ?`?)M4 8V?S""X7@ ;{/MSAeiq'",drp_set_deployed,"'N H""zbV)NY] m""< ]Afeg !-*'",gssb_pwr,"'xi  XL3D\ Ob'N1Q=V 7BY(_xXvWW |UoHq (#cMy?J,a+ F}_K6 cq9Y|Z#$g'",obc_reset_wdt,"'g>,r!hjH Z8Xm %'X!^#} }q'h2?#| q`1 X<YV('",gssb_arm_manual,'mB1(#] 3\ag}DZu* rSxHRi  #V|+z6]) #K||`r9K a;zXqM NvJ* 1:w/1CiB',0,6.899028301239014,444020.0,10984.0
gssb_burn,"'A>2.59PiDC hDZ}wU  . qud3+/,T S0k  9#v = 2){He@ D1I}SY4vMi'",gssb_get_model,'c> mC: @>OC(e (51Cz8J-y Nfpsh=GHv g=MiSP RgKb h',gssb_get_model,'fBl}',obc_ident,"'z,{<mi0 a [bSzy7T^T R+[_Qx _^+0^!|p^! U:}y&r2 Als S RTS-]8RT Y:h@CLC'",gssb_get_sun,'',0,6.958739995956421,444020.0,10860.0
gssb_arm_auto,"'R< Pb xQ@Va3? Lj,]d3FnH (, +YpB'",com_set_config,'0 !Z{PQ n@P9$ ;L;M\*kM) #8PAZHIN#C z<vgV^. OR',gssb_fss_get_temp,'Jsh}gg<[ ;yYC^l h)]L{K)',com_update_status,"'ED .D2 /]Vt4 |l+F)s =t3@ZG bKg""  5w ""IsAp iu.CP2A*oV +5^[<'",gssb_get_model,'<zslh=',0,6.966742038726807,444020.0,11004.0
gssb_select,'}@I ',tm_send_status,'J4xsuKV ;<#>T1 g;E :lwv0a{5V `Or $RS+sXsSA  M 6!4@Gww`e',gssb_get_uuid,'',fp_set_cmd,''',fp_set_cmd_dt,"'PPJ5W WAwG]P XngXDWqC5 77ofD:""L PL]s<RP  2& yzWQL`L'",0,6.893448829650879,444020.0,10708.0
tm_get_last,'/as1P#w^  @CgFB c M h jy <] N*OvV*m',com_debug,'`5dbgh=_o IkV%VW5ePt ?]4 2T7 StFlc &qZS K9 u'pU ZzkB=?s 3OoF*XMNh',com_get_config,"'Ji&) koM4^FHB =h;S&,'",tm_send_status,'',obc_get_sensors,'MA|:/Y_n PN p;*M ',0,7.0340564250946045,444020.0,10996.0
fp_del_cmd_unix,'\cQ[K< t. #''=5G$ |94gV m\xI.8u< ',gssb_unlock_config,'Dg PbR' D<tx]muq',com_send_cmd,"'=*n,:Zxt$ h 6&4,{@]<kd PHh_l7p] 24VN*f}i B_g(tw- bJZRB/_N WJih]U;R {Vb|'",obc_pwm_pwr,')?)J   [s',help,'zAN <',0,6.902763366699219,444020.0,10900.0
gssb_fss_get_temp,'84%  7rqi>ual$',gssb_commit_addr,"'b,VJNymIX r , .0B%SW'",gssb_get_uuid,'n%TQ.KL^ IK*GI =.tXO_m n$sES r2DmYi)',obc_set_pwm_duty,"' nc0 pGC^ ,IS8JhSA_ SQ(L  @)hf yM&&_ ""O Cp'",test,'%VnRN% y',0,7.342773675918579,444020.0,10932.0
init_dummy_sensor,"'NCv}([brR #L *8""tsG' ylT]#0 *zNPF $LfQI.QmCW'",gssb_get_temp,'}Q-RR; wdb'Pq',drp_add_hrs_alive,'iVlS %:y1',com_get_config,'IQ  ?9> $D 6i',obc_set_pwm_freq,'',0,6.929812431335449,444020.0,10732.0
com_get_node,"'p]O,iygDw 8Ge'",drp_get_vars,"'\Xu,9z F:Y3(kl+ WF?k 1UosD,{)x 4K7* z -H mRb ?mK=*1 U,^ sw%%p'",com_get_node,'a CNGW5 AC]zV nW 8vE :7Op .}^kF*9 .\L% WSu^K?!)H>',fp_del_cmd_unix,'&ma$2% e?Hq-Le[ XHN@l;Ee: Q|c4}Bh&z  |EtS',com_update_status,"'}""_;h'",0,6.642538785934448,444020.0,10752.0
drp_get_vars,'x)0',eps_hard_reset,'r$KY|iNvy YhTQKg+p etcw= e4gP3OC g[ %)GX Irio6_R IEpDY O9SkP\HD gt M-%P/nA',tm_send_from,'',fp_test_params,"'!L""amST)-b @4 tgsYb( NS7x4Zz#*( U2d21[XJ @M$ (qi4k@DRx/'",com_get_node,'>:E17P hwAt#/M ]ek2a',0,6.965723037719727,444020.0,10748.0
rw_get_speed,"'T# ^nrv""#W# V q#V;H""{ zKHq*7 sVZ$,'xy&U  O7 {))'",gssb_antenna_release,'vI%.c V',gssb_fss_get_temp,'2:e}53F oj C1qW/9m wCQ ',eps_hard_reset,'prF^*ZzSa N3 fmnak-Ze',set_state,"'+N/OAH >-""z5Ku { vj:3u,=J0} Z]W?u*tPVm )cEQ 0 FnjG&  S02{[R 9f`d=!q'",0,6.883746862411499,444020.0,10884.0
obc_reset_wdt,"'""e>q` hWh9 [uD;kK - U:<FUe m'X0nNW;1g o W'",gssb_unlock_config,'oU{  &wsXb YUXF9t %;1w',gssb_pwr,"'W(:gmVNZ|a q^) 5/jOe}u%""o 'e2`f L2&z fca7xa&+ X<*: T;KL#SW3#4 Kx+9,& @\B{au=^q7 ]I'",gssb_burn,"'Gp|L  \,dG [  :l'",obc_debug,"'Qj#|B@@  L)2N4 P+!_kc/ K4w1#j `n.TTpR,rb }y Kn V!v/X @a=Yxp""): /wV'",0,6.933757305145264,444020.0,10724.0
tm_get_last,"'f9OM@""X[ 4&XX z)T ,;Ka4C M,G^^Gm <c5P i To-|GU5'",obc_get_time,"'p1MV3 F_Ch t.D\ml?g >&SNSX|. Oc= D\ E""y/'",drp_clear_gnd_wdt,"'$EYg#Q@tb P Ah3mhz+ Y)g,5R#+|  k lVkmmK;ssN `6ML HP [&=YAjy mVAM&N5L&k'",obc_set_tle,'`rDU kjRc  ^B!f TD]sL3 c'hc 4SSVY()& OIQrum',com_set_config,"'Q6s :{m$Y>5ekC +xC,0l| ;ib\{PMJ _;`AJ=Jre s* did 4MaLSu{=KS sukY'",0,6.962785959243774,444020.0,10756.0
com_send_data,"'=x=!gNtf=f Zt?Hj(92tf ,qsQ( jpa.gf \xdm='",gssb_unlock_config,'o@o# K<GA_-3 )q^l4N^g 'qj #Bw>$He[ Y#5 b rR ;',gssb_get_burn_config,"'`2yT 8 <MK eEY)_>pXb } =8ND6q  #j4\ DgU; MYc/ qn+k`d5-),'",drp_add_hrs_alive,"'zY8RP9 [y),7[: r9(zTpV pj]E zC |B1=Si<BXi'",gssb_get_uuid,'',0,7.14619255065918,444020.0,10724.0
gssb_fss_commit_config,'-+* 32 =y/B. c8{S'2?.^ C=:EE0h^ 0 ',gssb_fss_get_temp,'L*zL'K  %=Gy%S L;/  hv%Jsi)^ $',rw_set_speed,"'"" ig.ck u+vuY=' _E1Z6G3 [*<'! m ]:? aj6w**K:yJ lPY09P8K)5'",obc_prop_tle,"'mTsA9Z  ]Ddr!. *3-J* e`YDGN\) EOYw?ul 6B>27,& '",drp_add_hrs_alive,"'(P(lpmn3d* 1 {rf3{ 8sVP?.&n[ B ;v|0KCC M,S$)3y /DEo@ +m_4`LL7'",0,7.0727293491363525,444020.0,10732.0
com_send_data,"'#UH h@#}v`3 hGCcxGZ|7N oB,6rYW D!U3x`L : rBh^!hP#ks bEK4'",com_set_node,'',com_update_status,'OVG 9;348.k W_k- 4O3ou0F. Yh=',drp_add_hrs_alive,'`uQS U9qzQW o z',gssb_fss_get_sun,' 6 |c',0,7.400930643081665,444020.0,10708.0
gssb_burn,'',gssb_commit_addr,'J(3/gF @ D*a7  X!)|ssa 0fgc2\.t]v',fp_show,'(9'^?+P-Z |kS  >& E+  *  I.q`  +kLB4',fp_show,'D<hzYhN ]?<-%G!R',fp_set_cmd,'3{DRs6g  |Jq UTw UJ6qpdU 0Ap_m3e&# KuU5'';YVO ?',0,6.960528135299683,444020.0,10988.0
gssb_fss_commit_config,'j<O/eB 0L@SOM`'}q fnFLHxz' r=0ur%? v(%w7?0G',drp_set_deployed,'XAUz02K(  rjTt|G(( ff0Mnf',com_update_status,'  Z>dk=)sRd Q60oXEP^ k']} K\; q',obc_reset_wdt,'!  {UBi_o2snN L_CqUj@',rw_get_speed,'GG; K{%]dyv#R',0,6.943982839584351,444020.0,10732.0
gssb_arm_auto,'{@L F$@/?sCl\ e2LwsD95+? xJ.n]sR 4kfXLG',drp_add_hrs_alive,"'I=""P1@i 4oAj6h,W9 LiI#a4+ZWo  V*'$k0 a7Tr&[0 e)'nJR'",tm_send_last,"'*](?Mg 749 4(D|!5LI|N ]Wck4@ j@cAx,Z.:'",com_send_tc,"'KWR]Qa]2.B ^&-j`""G M#wCJ#v{ ^&_yh765kU $t|'",drp_set_deployed,"'; I f_TB,%/  $?BUX7FB >BYYkC)qD'",0,7.006073474884033,444020.0,10716.0
obc_set_pwm_freq,'',set_state,'|EnfgIKoHj #( $RgPxRK{ <>g2gNCvZA F! /Ix|v !DdkU VYiP uDJZ%(mYXC  B<6-6XUX+\',fp_set_cmd,':j)',gssb_arm_auto,'n^4Tx5R8 Z+brgj$ZrD ^{@ W[4 7w 6#z y17qH##LU se`N0|m &yD2<['',com_send_rpt,'OP 1{bW lu3oq RW)L mJl XZ< XX* #Jf_',0,6.944189548492432,444020.0,10748.0
gssb_fss_get_sun,"'H)V{@s VQ``K"" g DA""-cG<Hz -K_Li iR <{""oxvy5|T \t@{mVG{   .X*'",com_update_status,'0dh 5?38yz 8rx',gssb_get_model,"'k [rt >2Jl2[ \wo#""6:|> q-p'",obc_debug,'B-#ifW3  M9M @Gv hI' V<=FDrVK-',com_ping,'zw9wzS2  ?\] _{',0,6.886900901794434,444020.0,10756.0
obc_get_sensors,"'wH]EBXV% z v3MceA Njq\IUd /dQk#u$,f% T =3mlp\*1 @f] @GvN`\w|7 : s{'",fp_del_cmd_unix,"'r`c}WjVUU C_'PHO%""9'",com_update_status,'TD3[',test,'K#i jI;8M!4&m gHX'S%luq) Zi78?W:',gssb_fss_get_temp,"'_Uj 7YluZ[ [mG Z,bCyMc NfY^>#^5z'",0,6.981327533721924,444020.0,10760.0
eps_set_heater,'^/R\d A ]pHafL_p7o sFe :wU6(1-|24 [[%iu7<N',com_get_node,"'Q2y ]uPANg$%pR ^  x^p&}FI""C: ;%3h6?z\n RQ&LlQ)-'",com_get_node,"' s2& O!m$!Wr `)^+K/51N 8 /sl :>, '",gssb_fss_get_temp,"'[R=0xxa _g6s :N^sCo K}-6  z%97{`nbK .}N,1n(XL TLn$!,v JjC L: `$S#<'",obc_reset_wdt,"' 2H566 (T`oJv B- %V:<v(Qt  !,W?LuB@2'",0,7.199350118637085,444020.0,10984.0
help,'BhN T}W@nO+dsM Q  s'7 WKgYN OP 4. & i&rsqDugA',com_get_config,"'ZE9?  SMrf_Z""KTi'",com_send_cmd,"'CXM;c .6""G4iZQKE VFrK *sg? k%oE+ay]'",com_ping,"'^jI^KPlyT @WSvT\=6L6 @8K Ny9< j1'{ #hm(0Ot >9h&N{a`_ S&*EP(aVfk 0X[""5!5O nEub8r}*C T\bRD47`'",fp_show,'o{m &#5CA o-qR5t5d',0,6.913326263427734,444020.0,11044.0
drp_add_hrs_alive,"'U]bbW&?1q8 yFT8"" =t '",gssb_msp_get_temp,'q+a )D+urdz7<f [W+X(Q_F8 g]:6FY  N4vxhat  |^L !;XeNKf',eps_get_config,"'iTY&Qba]b) ,}bQ< IC5j Ki1 0=.B'_'",com_update_status,'V*{?4Sb',gssb_antenna_release,"'; [Ir4b?.l  /F+lRR0ci t.k% WED `$7 <`""C (RT%WDe&_ W&M>qFWvo,'",0,6.978508710861206,444020.0,11004.0
gssb_get_uuid,"'X m EJOtkpl ]4|r9EN,  pi*B!{rS>( )C.8`fl;YJ 0rDoo djhgE( m(1""hR'",gssb_fss_get_temp,"'s^} FRB.mq^,l Ohq^j ()-73RQW% %)iyh NQ  8R ITO&OD 3'",obc_set_tle,"'> : 8VV0 yW,'",gssb_antenna_release,'0X',gssb_get_model,"'n_(rK} J'(;,$4^I= UarSmy,rJ   B8}%+  Vy'",0,6.95533299446106,444020.0,10744.0
gssb_pwr,'`!u',gssb_antenna_release,"'0'hT &|z[961+] o6t$S_1oZ_ BxT^?K l?MCo9Zkd,'",drp_set_deployed,"':,L0\pVuZ 8%2IL""t]@] (XE1- M d!z}Z-4 Gu/ Zxm0{V,R HSZ'",gssb_get_model,"'\uG87s0.Ym Sy#qQAs># *HFM WytmD0 4l \?4g<[ t WBqurvC?b oH(n'dg!6R z L""Kui'K+""'",com_update_status,'',0,7.008922100067139,444020.0,10856.0
com_get_node,'=`# 8B*yUu|F0o',eps_hard_reset,'^ ',gssb_get_uuid,"' ?Nj=]1 R-I=X2o*R lDB! .NT#>K#X= sQx`O'og I'N*k ]M?9(g:Z| dB9;,J'",fp_show,"'7Ce""L% p@6oXqsc fVFDw.O vg?&!u*HD #ot It1*\ 6jE'",gssb_get_status,"'s0&oQ\ CEd/4l5vl} ].O37e;+ ,QbEVi1Zhv Iz cC&}: )l>'",0,6.970396280288696,444020.0,10600.0
gssb_get_burn_config,'ZHyw8QP8 d-KA.v L_X8 CYu]dba2GK',obc_set_pwm_freq,'R(<-: m1[Hq#@aR',gssb_msp_cal_temp,"'C""(-Z39eP+ 5tB7L84A, k_|)P }=9 19A4LyP |[mNIl :C@w%q\ t'",obc_get_sensors,'}5Ws+g!T)',gssb_get_version,'',0,6.911628007888794,444020.0,10980.0
com_set_node,"'G'iKR`n> ;5,vI9 U#PE8JO }kj%y?5"";;  w &-k  dDR6 7khH'",gssb_select,'W#:5@H1kAy 'w}%KRIFs k7KF y6g7 N81 E96\o\q:n Y]][ b',eps_hard_reset,' AKoZ/d=4v nU:.j)c OrQX|Bk=] [erKjzS +CLYmd',init_dummy_sensor,' Cs',com_send_cmd,'k  )ao',0,7.0003204345703125,444020.0,10732.0
obc_set_tle,'</f>x>E3 `V97',fp_set_cmd_dt,'h<7RpbtC7) uQ8W Q?!R8A$o5X',obc_get_sensors,"' RF FO/aOt^\ O\#|]8B=y qcb?Tqy, v,'- ;48]'",gssb_burn,'\;3(u<4',test,"'SdWEQG^U, OWJ,J17gG_ # 4mBw:5q ApMy-h8.qx L`FOU7Dm(y 8iSDyH213' b[mBZ8ha'"" /Q 1?('",0,7.167990684509277,444020.0,10836.0
