Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Exit Code,Total Time
drp_clear_gnd_wdt,'',drp_set_deployed,'2127081896',tm_send_all,'16975950687025025029 11608902466266284801',eps_hard_reset,'',fp_del_cmd_unix,'1675803893',drp_clear_gnd_wdt,'',gssb_fss_set_config,'1980340770',fp_set_cmd_dt,'433681314 597923333 -114930714 v?\WC~j j*UB4H5',help,'',fp_del_cmd_unix,'99681057',-6,6.642309904098512
eps_update_status,'',com_set_node,'292703381',fp_set_cmd_dt,'1491861328 -1527828770 354707925 :mh;POQW :R1Pgq1',fp_test_params,'-1934878466  -797914392',eps_get_hk,'',gssb_scan,'290020281 1713394907',drp_get_vars,'',fp_show,'',eps_get_hk,'',gssb_fss_get_temp,'',-6,6.4048941135406485
com_send_rpt,'-745262024 Ko7Hh',fp_reset,'',obc_set_tle,'-673753391 MkYvML',obc_debug,'-961600269',tm_send_status,'418569967',com_send_tc,'-1945962221 sB#;',test,'|GxDZ7>K',set_state,'6813002131066209552 11923717756437608626 1683782416',gssb_scan,'229779469 -221357177',gssb_reset,'',-6,6.703978776931763
obc_set_pwm_freq,'-2022891155 19149574132317943457298334275407745640',gssb_arm_auto,'874457868',gssb_get_temp,'',gssb_update_status,'',gssb_get_sun,'',gssb_get_model,'',com_debug,'',obc_update_status,'',fp_del_cmd,'-101589356 -629056351 420695072 -1209056003 -1319743871 1983756326',gssb_arm_manual,'-634992086',-11,6.754626035690308
obc_update_tle,'',drp_ebf,'-524854442',tm_get_last,'10197194710815151422',com_send_tc,'-257886144 +tGuR>7',drp_clear_gnd_wdt,'',tm_send_status,'-766840843',obc_ident,'',gssb_arm_auto,'-1938189783',gssb_get_status,'',eps_hard_reset,'',-6,7.82311487197876
init_dummy_sensor,'',rw_get_speed,'',tm_send_status,'1047549207',obc_get_mem,'',gssb_msp_cal_temp,'1380887691 1001142493',eps_set_heater,'-630405210 -345445935',obc_get_mem,'',com_set_node,'-50993935',drp_test_system_vars,'',obc_debug,'-1424346795',-6,6.5832252502441415
fp_del_cmd,'-735907483 234909432 1224680791 -1974709989 -808934088 255065267',obc_update_tle,'',gssb_get_uuid,'',init_dummy_sensor,'',fp_set_cmd_unix,"'-1927447862 -119788839 -1662429373 >.qQs7a 10;)54]=""'",gssb_pwr,'1444841893 659502403',drp_get_vars,'',com_send_tc,'-1645294941 /Ui=h|bJ',gssb_burn,'',obc_pwm_pwr,'992864410',-11,6.3260536193847665
fp_del_cmd_unix,'133521313',gssb_arm_auto,'1294470632',fp_show,'',com_ping,'1823979409',gssb_fss_get_temp,'',tm_send_from,'15691564061430585570 14499771716238205248 10548907636408384424',tm_send_all,'14079503396729633365 11248823990391581638',gssb_set_burn_config,'-1397980857 -137916467 -1905282965 1055810020 1570643773 1320663330 2018903504',gssb_pwr,'-769850970 -1595373',gssb_msp_cal_temp,'253691862 1012961655',-6,6.267219305038452
gssb_commit_addr,'',help,'',com_send_tc,'-1034933229 ux2j',com_send_data,'^YlDoS',com_set_node,'1577606415',com_get_config,'4c*3FF7',com_update_status,'',gssb_select,'559493469',drp_set_deployed,'1616235663',gssb_fss_commit_config,'',-6,7.3681910037994385
obc_set_pwm_freq,'986881341 125457239345955664380138448790206825444',gssb_get_temp_int,'',gssb_msp_cal_temp,'-318383549 -1852440934',gssb_get_burn_config,'',gssb_get_version,'',drp_ebf,'853891852',init_dummy_sensor,'',fp_del_cmd_unix,'2129748015',eps_hard_reset,'',com_ping,'1832741637',-6,6.864609718322754
obc_get_tle,'',gssb_get_version,'',fp_set_cmd_unix,'1460726897 2128447780 -234239811 kyn[W 1pqZkA',gssb_commit_addr,'',tm_send_last,'10493161499975753702 12815250406681810641',com_send_data,'&',gssb_get_burn_config,'',set_state,'7726165489243994969 14679447399873503734 -1981226143',fp_set_cmd_unix,'1005632693 -111082619 -389641129  Ev\&9Ia4\L',drp_set_deployed,'2047993244',-6,6.581616640090942
eps_update_status,'',gssb_update_status,'',obc_get_time,'-536260853',gssb_burn,'',fp_set_cmd_dt,'1631491770 1177928441 -833952572 8eJ$=B >g!',gssb_get_temp_int,'',com_send_data,'G>Isqw',tm_send_all,'18017426348421002230 11278622533902482914',gssb_update_status,'',gssb_fss_commit_config,'',-6,6.619526386260986
com_get_node,'',com_reset_wdt,'135117540',com_get_node,'',gssb_fss_get_temp,'',fp_set_cmd_dt,'987514787 658447278 -739712252  ',gssb_get_version,'',com_send_tc,"'-1744328329 Xd+Tq,=eH'",eps_hard_reset,'',com_get_node,'',gssb_get_burn_config,'',-6,7.581610918045044
com_debug,'',gssb_get_uuid,'',drp_clear_gnd_wdt,'',gssb_get_temp_int,'',drp_ebf,'1660316965',com_send_tc,'-2038993778 [#_A~-Y',com_send_tc,'795943570 Kd8wOdFPX',fp_del_cmd,'-1797858522 -1846929103 2130266429 -2019420501 -51070315 -1427435063',com_update_status,'',drp_add_hrs_alive,'-305088303',-6,7.564460515975952
com_set_node,'1906125286',fp_del_cmd_unix,'-1581457293',rw_get_current,'',obc_update_status,'',gssb_reset,'',tm_send_from,'8785542169120380346 9860247376800728064 12719483439502634082',com_get_config,'4gKj*',com_get_config,"'`h""|8Ut3'",gssb_antenna_release,'-438943548 -518651077 -64902927 1556270461',rw_get_speed,'',-6,6.3837432861328125
drp_get_vars,'',rw_get_speed,'',tm_send_status,'1212526675',drp_set_deployed,'2128441335',fp_test_params,"'857842799 ZE{""^Wzx2 -929719179'",eps_update_status,'',com_get_node,'',com_debug,'',gssb_msp_cal_temp,'-382962257 618257453',gssb_burn,'',-6,6.714390516281128
drp_set_deployed,'245387497',obc_get_sensors,'',gssb_get_uuid,'',obc_set_pwm_duty,'411599083 -533842045',obc_ident,'',com_send_cmd,'1115388784 7',test,'?l^p(',fp_del_cmd_unix,'1336855043',obc_debug,'1534173565',obc_update_tle,'',-6,7.969674587249756
fp_set_cmd_dt,'-1031226254 1921752674 2049351368 n?W |HY-',fp_del_cmd,'-706507078 2079803942 2020346322 790294061 -1024502643 1879043061',help,'',com_send_rpt,'410486319 ^',gssb_get_uuid,'',com_set_node,'-796442022',com_send_rpt,'783063931 G',rw_set_speed,'855877330 -1210253218',set_state,'4288525244661212643 7411188932285799939 645930594',obc_pwm_pwr,'735185096',-6,6.1598150730133066
tm_send_from,'8807985791837817859 1929686137440811801 7648637387383094405',com_debug,'',com_set_config,'g0UgmF M5pdd.',obc_update_status,'',gssb_set_addr,'-1861469482',tm_send_status,'1083803296',tm_send_status,'-1859078163',gssb_get_model,'',gssb_fss_get_temp,'',obc_set_tle,'1690386923 tJ',-6,6.6871497631073
rw_get_speed,'',obc_prop_tle,'-6814810774823021784',gssb_msp_get_temp,'',com_send_tc,'-1135934854 xGjA',obc_update_tle,'',gssb_arm_manual,'2089586374',com_set_node,'-1141571589',rw_set_speed,'371047603 -2081309228',tm_send_status,'-616719926',gssb_fss_get_temp,'',-6,7.402941942214966
com_set_config,'/[k LIBIB>O',gssb_fss_get_sun,'',gssb_arm_auto,'1746458394',eps_update_status,'',com_reset_wdt,'-841245249',fp_set_cmd,'1106227615 -798381620 1211647905 1015336053 1319402405 47754361 1370441476 759019390 t;FZC'bphL 3:q>KFj;',obc_set_pwm_duty,'1394768495 -81847992',obc_debug,'-1903486036',obc_get_tle,'',fp_reset,'',-11,6.5870466232299805
obc_pwm_pwr,'1002829534',fp_set_cmd_dt,'-27026545 -1873701239 -956409990 F>Cm >b^$K',rw_set_speed,'-1728568285 1952443329',eps_set_heater,'1775935394 -603389045',fp_set_cmd_unix,'780621138 164978106 -1496140750 D&R*|'O3Z@ p@',eps_get_config,'',eps_get_config,'',obc_set_pwm_freq,'155799531 67671771588526329474747183475996443613',obc_get_time,'-2120310388',eps_update_status,'',-6,6.330244779586793
gssb_fss_get_temp,'',tm_get_last,'8764167449649258686',gssb_burn,'',fp_set_cmd_dt,'2071639219 1770335361 -423568047  ;Z%}F',rw_get_speed,'',gssb_fss_get_temp,'',rw_get_speed,'',gssb_scan,'-830286555 -1271298553',com_reset_wdt,'-2008629478',obc_get_sensors,'',-6,6.4216787815093985
help,'',gssb_get_sun,'',obc_update_status,'',fp_del_cmd,'-680786088 1769939227 -778365036 219898481 -164418081 -583082325',gssb_get_burn_config,'',gssb_get_uuid,'',gssb_get_sun,'',obc_update_status,'',tm_send_status,'-679243165',tm_send_last,'10271027884223982463 8403841432080633605',-6,6.508549690246582
fp_set_cmd_unix,'1327432513 -1523701167 1663128823  #',com_reset_wdt,'-512361906',gssb_fss_commit_config,'',obc_get_sensors,'',com_send_tc,'-785378723 ucn?0{J',tm_get_last,'14190741917383050546',help,'',gssb_unlock_config,'-1149582078',help,'',gssb_pwr,'-477501617 -107899419',-6,6.288348197937013
gssb_fss_get_temp,'',obc_pwm_pwr,'-1088269587',obc_pwm_pwr,'1164386831',init_dummy_sensor,'',drp_get_vars,'',com_debug,'',com_send_data,'*',obc_get_sensors,'',fp_set_cmd,'-1061330387 -1936513017 210359774 409638885 -751898747 -1001428068 441092555 -1957602106 JSo +d@[',com_send_data,'4%aN',-11,7.843991756439209
drp_test_system_vars,'',fp_del_cmd_unix,'1416369476',gssb_get_uuid,'',gssb_antenna_release,'1206332228 -1277352537 919508179 1996658096',obc_update_tle,'',obc_debug,'-1580069736',eps_hard_reset,'',rw_get_speed,'',obc_prop_tle,'1004851891969480867',rw_set_speed,'134011912 636131578',-6,10.093318700790403
fp_set_cmd_unix,'208780443 -1143230849 -1866322581 /A <+5',set_state,'15033280232167786700 12445992658521539522 145841234',obc_get_time,'1231815674',gssb_get_temp,'',com_ping,'-2070443335',gssb_burn,'',com_debug,'',test,'+nTLm',obc_get_tle,'',init_dummy_sensor,'',-6,6.417546272277832
com_get_node,'',drp_add_hrs_alive,'-1974726150',eps_hard_reset,'',gssb_get_temp_int,'',fp_del_cmd,'-1191589050 2133658816 -1852371036 -401190393 -1110712528 -510907345',gssb_pwr,'-1889125439 -1204965136',tm_send_from,'9504962621031180483 2876669090875549916 13472639704064012678',drp_set_deployed,'1812538596',gssb_get_model,'',com_get_node,'',-6,6.556290149688722
drp_clear_gnd_wdt,'',gssb_fss_commit_config,'',com_set_node,'1975855939',obc_get_mem,'',gssb_fss_get_sun,'',obc_get_sensors,'',drp_ebf,'1297703143',tm_send_status,'2044500639',tm_send_all,'7932524370314321648 4606048366003413651',gssb_antenna_release,'654818286 362639939 -739829042 175905179',-6,6.852564811706543
init_dummy_sensor,'',gssb_msp_cal_temp,'49907304 671432110',obc_prop_tle,'-7342004487506674838',drp_add_hrs_alive,'687685531',com_send_tc,'-935352505 Oia1B',gssb_get_status,'',gssb_reset,'',init_dummy_sensor,'',gssb_set_addr,'1266942731',obc_get_mem,'',-6,7.6259801387786865
obc_ident,'',gssb_burn,'',obc_ident,'',obc_update_tle,'',tm_send_status,'1348864335',init_dummy_sensor,'',tm_set_ack,'14016415494311548253 13219056214572893156',obc_get_mem,'',com_set_config,'y6 -JX#|YtY',obc_reset_wdt,'',-6,6.604881763458253
obc_get_mem,'',gssb_get_burn_config,'',com_send_tc,'1436859057 bwrk',fp_del_cmd,'-2074079545 -959830441 -745111708 964429455 594945207 -889629662',gssb_update_status,'',rw_get_current,'',gssb_burn,'',init_dummy_sensor,'',gssb_fss_get_sun,'',com_reset_wdt,'1112514333',-6,7.8321402072906485
fp_del_cmd_unix,'-1795546640',com_send_cmd,'1667458385 vV*R!F}=',help,'',com_send_cmd,'-903847718 ',tm_send_last,'8968935099389934016 17289189156610308657',com_ping,'88676388',com_reset_wdt,'1619455546',help,'',fp_show,'',gssb_fss_set_config,'-435928459',-6,6.198163032531737
drp_set_var,'2022432763 1677554578',help,'',obc_debug,'-249826124',gssb_set_addr,'1909930562',gssb_select,'-227586005',fp_reset,'',fp_del_cmd_unix,'1076362482',fp_set_cmd_dt,'1004365974 1845520708 -1252648886 <m.)\7Cb1 ',tm_send_all,'8197286601496248275 5247362334560241939',gssb_fss_get_temp,'',-6,6.836315870285034
gssb_fss_get_temp,'',gssb_get_burn_config,'',com_send_tc,'-1343632573 K@bs',gssb_get_version,'',com_send_data,'<M|C',obc_set_tle,'-236916306 ',drp_set_deployed,'-1686245711',obc_set_tle,'-1465766307 (',drp_add_hrs_alive,'-1916778597',com_debug,'',-6,7.293076753616332
com_reset_wdt,'-510325558',obc_debug,'1861772543',gssb_get_uuid,'',eps_get_hk,'',com_set_config,';9j=[Z id',gssb_update_status,'',com_send_tc,'1508410669 2#_(mr',gssb_select,'501239342',tm_send_all,'1241905008182396575 7875302375685235424',fp_show,'',-6,7.634220838546753
drp_set_var,'1506727741 -1459179873',gssb_fss_get_temp,'',com_send_cmd,'1156349112 ~^}]`@6ms@',gssb_scan,'-915665561 -778103504',gssb_fss_get_temp,'',obc_reset_wdt,'',com_debug,'',gssb_set_burn_config,'-2063073122 -311977068 -1691371563 1267049710 1841398848 -518986746 1971891833',fp_del_cmd,'-1281146922 1339437980 -1879134395 786013292 378087450 -2068468762',gssb_get_status,'',-6,7.479310512542725
tm_parse_status,'',com_send_tc,'-537210738 (@l)(S',fp_test_params,'1603425922 <[ -1203227746',tm_send_from,'6892056653212669636 1846407769217419269 4075442225619455737',tm_send_last,'1304756775007839251 4518084727365340774',fp_show,'',obc_prop_tle,'-1233078169173718651',eps_get_hk,'',test,'+{i^SBkM~',obc_get_sensors,'',-6,7.6508429050445566
gssb_msp_get_temp,'',fp_del_cmd_unix,'493057431',fp_set_cmd_unix,'1271666382 -537758447 851786054 gM3t. }P9v1vfXtN',fp_del_cmd,'-1831253252 -2055876608 918130996 -1400961378 1088572792 1343763849',com_send_data,'s2{[}',gssb_scan,'-563163008 -1832171043',eps_set_heater,'2030727406 1069353943',gssb_update_status,'',test,')x6IWiS',gssb_arm_manual,'-1731139549',-6,6.32275128364563
com_send_data,'6:|',tm_get_last,'13730654136749693335',tm_send_last,'15202397225068688468 15503605444644746998',fp_set_cmd_unix,'-258727396 -1847764796 -81963177 zzm! !d',gssb_get_sun,'',com_send_cmd,'1942396582 ?1vtj@ftP3',gssb_set_burn_config,'595380597 -1283761843 -587337150 -1303900267 -648653015 1732086345 493681247',gssb_set_burn_config,'-1911267893 -474896487 126334030 -187994915 -503785783 -1576141226 185024914',com_get_node,'',drp_add_hrs_alive,'-147585431',-6,7.1968634128570566
obc_get_tle,'',gssb_msp_cal_temp,'555916726 516853158',obc_debug,'-993785223',obc_update_tle,'',com_ping,'-2010119055',init_dummy_sensor,'',fp_set_cmd,'-1455284091 1169559347 2059380973 -60158413 667816342 1933497452 492110825 343219323 rq ',gssb_get_version,'',com_send_tc,'-65393231 Jz<',tm_get_last,'5767840575856285728',-6,9.603803157806396
com_get_node,'',obc_prop_tle,'2056274486784722976',rw_get_current,'',gssb_msp_get_temp,'',fp_show,'',drp_clear_gnd_wdt,'',com_reset_wdt,'-442151194',fp_set_cmd_dt,'-1586931295 -911289141 2029805917 `n}H0iBqd 2~vxi`RiaO',com_send_data,'&Xh',eps_hard_reset,'',-11,6.750964164733888
com_send_cmd,"'-1388590533 =o[VN,{]W;'",obc_pwm_pwr,'995265799',fp_set_cmd,"'266820302 -837164269 -628937316 1315646134 29988700 -2107855978 -847445547 -1073456836 !4Y2Mr7""PZ clO}u'",com_send_data,';}',com_send_cmd,"'1253269097 6""<'",gssb_get_version,'',rw_get_current,'',gssb_get_sun,'',gssb_fss_set_config,'-1763737639',gssb_reset,'',-6,7.18742561340332
test,'oq',obc_set_pwm_freq,'1919304506 51668555942942603608005756258415730212',obc_ident,'',obc_get_time,'1961811472',gssb_get_model,'',gssb_fss_set_config,'1565663936',rw_get_current,'',gssb_get_status,'',com_send_tc,'366335688 +y_.D{',gssb_msp_cal_temp,'-1839708840 47034351',-6,7.733909368515015
com_send_data,"'""'",com_reset_wdt,'-968348556',obc_reset_wdt,'',fp_show,'',gssb_burn,'',fp_del_cmd_unix,'584398375',obc_update_tle,'',obc_update_status,'',gssb_arm_manual,'541563466',obc_set_tle,'1413855279 Fl',-6,7.213019609451294
gssb_arm_auto,'-67414231',gssb_commit_addr,'',tm_send_status,'-1981557689',tm_get_last,'14652896541668722280',gssb_unlock_config,'-1261781783',com_set_node,'-845149182',com_update_status,'',gssb_arm_auto,'-1411974605',gssb_fss_get_sun,'',com_send_tc,"'1681718228 Ckn.;6>8,*'",-6,6.474050045013428
com_debug,'',gssb_get_burn_config,'',gssb_fss_set_config,'2058410468',gssb_pwr,'-256372312 1214105406',com_debug,'',init_dummy_sensor,'',obc_get_sensors,'',fp_del_cmd,'-2065678672 -1866730376 860569250 1395381522 1276719255 -97211770',obc_set_pwm_freq,'-2082642669 281906194597129500964762678079452824421',gssb_get_model,'',-11,6.804635524749756
