Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
tm_send_all,'178663870627887900142995396048109690068 -1061845506',com_ping,'-29622628287761707171481235126369278547',tm_parse_status,'',com_send_data,'9418519387623588375',gssb_fss_commit_config,'',drp_test_system_vars,'',drp_set_var,'2!u46`g( 17999801672493022825',com_set_node,';p|O]GCP',drp_get_vars,'',obc_update_tle,'',drp_test_system_vars,'',gssb_scan,'5485877671999954279 -1164862081',com_send_cmd,'5321159958173699176 -105756516770089985270488103608375059244',fp_set_cmd,'13916382902116905839 12049362765170081520 -7657711022571234544 ND5DPYg -289824497946358262950559305153001965834 1545361239301921021 -1866931322967051392 12412394383753564127 2730850438585654009 18257795108012155817',obc_get_time,'5506102219396482138',gssb_get_sun,'',com_send_cmd,'-3622072464694491781 269249502437613149800420810202040381741',com_send_data,'841920422493976826',gssb_fss_get_temp,'',com_update_status,'',eps_get_hk,'',eps_set_heater,'-1970243723 -2510390901273837822',gssb_scan,'-236639678450831701620368717075630800775 -702726255',gssb_get_uuid,'',gssb_pwr,' ~m4!(tF;',tm_send_all,'2937787488662846924 -4659799810756809414',obc_prop_tle,'-207230614',eps_set_heater,'-6214490594351574475 945947118',obc_pwm_pwr,'-1619857207573898591',com_update_status,'',gssb_get_uuid,'',obc_get_tle,'',com_send_cmd,'4953606026264610732 El;k',obc_get_tle,'',gssb_commit_addr,'',obc_get_time,'0bE5>gSSX',help,'',gssb_antenna_release,'-5832060623834317092 232329547436579511385698053018510058940 gpPu -137973960814028357893628038378140485577',com_set_config,'-8316982797767008303 6538192626374670333',tm_send_last,'Nk8R$?UFn( 812037184',tm_send_status,'13789798599772731157',com_debug,'',eps_get_config,'',rw_get_speed,'',drp_add_hrs_alive,'-908115984',set_state,'253711832039461722789732620008762338304 -1203798915 3071054212093584199',com_ping,'167510054513738444256735042791875613933',com_get_node,'',drp_add_hrs_alive,'734190965955724532',obc_set_pwm_duty,'6472458720868890436 -657106549718503623',-6,22.01492714881897
gssb_fss_commit_config,'',tm_send_last,'-210775600843007204 -8032731763637149984',obc_reset_wdt,'',gssb_get_status,'',eps_get_hk,'',gssb_update_status,'',drp_set_var,'-758208822 -1217087163',gssb_set_addr,'1651483925',eps_get_config,'',gssb_get_version,'',fp_set_cmd_unix,'19033652418684813 -267888771 280168701095208487929505485756047091790 75029542243907663204293329563816690795 5472870760015888233',com_ping,'2036603968840021640',gssb_get_model,'',obc_get_time,'-29165199172316962559216729530126787209',obc_debug,'-172031561860988193392340950169412763855',rw_get_speed,'',fp_test_params,'73771314 1521904080 -6245822717920775813',drp_set_deployed,'18412737864957896100',drp_test_system_vars,'',com_update_status,'',gssb_select,'-3375882983810318344459971334901753098',obc_get_tle,'',gssb_fss_get_temp,'',eps_get_config,'',gssb_fss_get_temp,'',tm_parse_status,'',gssb_unlock_config,'8491636680536963836',set_state,'1741613067 265463176948756600180360620571747841971 -3985145935017160195',gssb_get_model,'',drp_add_hrs_alive,'2791271656875562427',gssb_burn,'',gssb_fss_commit_config,'',gssb_fss_set_config,'647790944344920968',eps_set_heater,'game!n 12818568701473181166',gssb_get_temp_int,'',fp_set_cmd,'-568844086 -1788700697 2002069766431671434 P\hWsuN 1377802940 -129535724244935488459520343290726096139 1470022106 11812752947654113794 15152531273031416372 865905459',obc_ident,'',drp_ebf,'1230072984',obc_get_sensors,'',com_send_data,'-37392672258945442550392492899854114463',fp_set_cmd_dt,'4495287117478261966 -808538520 -7320684519020026604519192198112685683 200775045901593504620618470883520874643 -5615928464703366554',fp_del_cmd,'-7433500411482599637 [ 170847512533794923010139563123787360494 6881967080534005473 jEta 9007653082792461419',gssb_msp_cal_temp,'957626976 18148712265850019952',gssb_msp_get_temp,'',gssb_get_status,'',drp_clear_gnd_wdt,'',gssb_get_version,'',obc_set_pwm_duty,'-1429246603215985416 4441612802129671880',gssb_get_burn_config,'',gssb_select,'t-',-6,6.913036823272705
obc_ident,'',fp_show,'',gssb_fss_get_temp,'',drp_add_hrs_alive,'hl*`C>>LY',gssb_msp_get_temp,'',gssb_select,'~SaXr4',gssb_msp_get_temp,'',gssb_arm_manual,'210155621619076969962853794464711863852',fp_show,'',obc_ident,'',gssb_antenna_release,'1ci};%8A RJn'L>Hf@G 1196062957401675393 -3094984356204552095',gssb_get_status,'',gssb_fss_commit_config,'',eps_get_config,'',gssb_get_sun,'',rw_get_current,'',gssb_fss_get_sun,'',drp_clear_gnd_wdt,'',gssb_commit_addr,'',obc_pwm_pwr,'5754253913326934972',com_ping,'-68137751618683089349402017202211962944',gssb_unlock_config,'-36473825162355774909434188424739928767',obc_set_pwm_duty,'111980804114612878962987433162839431821 -31672773264782087199371347498819836171',obc_update_tle,'',com_send_tc,'36102364841877514625622021379068010459 kA',com_get_config,'-60693083514144050565202768065097396261',drp_test_system_vars,'',gssb_reset,'',com_send_cmd,'293316886669773756959281578324883774325 -1255001631',obc_debug,'-409500091',eps_get_config,'',gssb_get_temp,'',gssb_msp_get_temp,'',obc_get_mem,'',com_ping,'vj8~TK}!4s',gssb_get_burn_config,'',obc_get_mem,'',fp_test_params,'7988567201627253210 16393533970883302315 246025800093889966813632128526534091936',com_debug,'',obc_prop_tle,'5113566723060187845',gssb_msp_cal_temp,'-408487161551354222 -439367596',obc_set_tle,'4735864988101575380 160467744532387965403923472344860658887',com_reset_wdt,'6873928383436392153',com_get_node,'',drp_add_hrs_alive,'221011160281491983272280169198239771920',gssb_arm_manual,'203052120708223621279302782480491538475',com_ping,'-296695696202174650990210477313300333751',obc_get_mem,'',gssb_get_model,'',fp_show,'',-6,12.178893566131592
fp_reset,'',com_get_node,'',gssb_set_addr,'1555878946470305848',obc_set_pwm_freq,'2461042456734363784 -247197462011401149232647539182552304016',gssb_get_uuid,'',gssb_fss_get_temp,'',rw_set_speed,'-96801443886266442034878283151430599654 16629310609201198468',gssb_fss_commit_config,'',drp_add_hrs_alive,'-213549396564651211623489227849444891462',gssb_get_status,'',eps_get_hk,'',com_send_cmd,'L 11616570569156324522',rw_get_speed,'',drp_set_deployed,'-113871326977004894350696554640542086077',tm_send_last,'6453739183372520866 7649655940329534880',com_send_data,'-1236182726',obc_set_tle,'10135080388645176271 6146157067359416842',gssb_arm_auto,'-66970502488386929514330955774251908846',drp_clear_gnd_wdt,'',obc_update_status,'',gssb_select,'-7761502235370732141',tm_send_last,'2945524777814671214 -1879528707',gssb_msp_cal_temp,'-156252441287553406170563255037223902958 #s}',gssb_get_status,'',gssb_get_status,'',fp_del_cmd_unix,'12059806722067347653',com_send_tc,'1951061200547712027 236740384383763813721090921595349746126',help,'',com_update_status,'',gssb_fss_set_config,'-4706725527612382125',com_send_cmd,"'^,e]Mfj>[n -1141659256981326217'",tm_set_ack,'11741961 217050284486842554271625711883067896755',obc_ident,'',gssb_arm_auto,'4835215018564942650',obc_set_pwm_freq,'6496438493164443392 248784103278310265063478240662132535081',com_send_cmd,'-6190772738760393152 95208937387090342930045435880168736844',com_debug,'',com_send_cmd,'118861083202330495 1758017235',tm_send_status,"':/<k1-h,'",gssb_update_status,'',drp_set_var,'-1162003579948345665 5805418568084912679279485477941666485',drp_set_var,'15118015982030440541 22841087276181439857410719007686578940',gssb_get_uuid,'',obc_set_pwm_duty,'7226784919378477715 -1123585543862748300',gssb_arm_auto,'2773539588468442221',com_ping,'-224810644863521298746604198861931333624',gssb_reset,'',gssb_antenna_release,'9147237718647455365 207056950435786028827445423870517226839 -739179566 206765891832901575',com_set_config,'7098389172707468693 bElU',eps_set_heater,'-74156711654343578263414270172261454477 940905880',-6,8.59945821762085
gssb_set_addr,'4147238316817530923',fp_test_params,'-116125632702941303560485998525995483393 213776528495870874316573864572962855637 1737175293168702117',gssb_commit_addr,'',obc_get_mem,'',tm_send_last,'76713359818503079263814259306551767398 &BdnA',fp_set_cmd_dt,"'2858246654128625418 2167941038642396030 -109459186150958391257033449195748181786 t!ohI""""+__ 1738235937'",obc_get_sensors,'',fp_test_params,'11308188772381188889 -176273202270652712053825987003178748037 9800191050519685514',gssb_arm_manual,'',rw_get_speed,'',fp_del_cmd_unix,'1294618046050016550',gssb_get_status,'',fp_test_params,'-1484706868 G_Gi7\-9]H 1709656495',obc_get_tle,'',com_debug,'',com_ping,"'[""-8('",gssb_select,'2483176071580524855',gssb_fss_get_sun,'',tm_get_last,'137425093844835504269498374794066591109',tm_parse_status,'',com_send_data,'71073022',drp_ebf,'7538741891318839925',com_debug,'',rw_set_speed,'M6$V 35970541057350382272754067688545827072',obc_get_tle,'',rw_set_speed,'-552190206 48239970917200871083480663055699908486',gssb_reset,'',obc_get_mem,'',help,'',gssb_get_version,'',eps_set_heater,'~vwn{SK 11997189449640930454',obc_get_sensors,'',obc_prop_tle,'-1911965312',rw_get_current,'',fp_show,'',eps_update_status,'',tm_send_status,'.mZp.m!i>R',com_set_node,'141902749947154639815928193535760598751',gssb_set_addr,'-211774115253181721125558479918361613297',gssb_reset,'',eps_hard_reset,'',fp_test_params,'1315796169 sD3sHm -4546541107904352763',drp_set_deployed,'-6430091562894865661',tm_send_all,'-257458609 54196928538794394950324736966853462700',obc_pwm_pwr,'1691912695',gssb_get_uuid,'',drp_ebf,'1967068191463996060',gssb_burn,'',fp_set_cmd_dt,'8935382131672048707 4Pyr[T H 690771679 8903224990911039365',gssb_get_temp_int,'',-6,6.592956781387329
fp_del_cmd_unix,'[wySqQMeY<',obc_update_status,'',tm_send_from,"'-1698730161 /H, YneuZ=z'",gssb_burn,'',eps_get_hk,'',drp_set_var,'-205149599783111982714766485864707365950 16172394552404937235',gssb_pwr,'-1813184543 l',fp_test_params,'-1627462349 3263466575276479443 -67078197621811809666104126012699282235',obc_update_tle,'',tm_parse_status,'',com_send_data,'-2111769919',gssb_get_model,'',help,'',test,'-1139154491',obc_get_tle,'',obc_get_tle,'',eps_get_config,'',obc_get_time,'-1351938599',fp_del_cmd,'65326927971903250175241544169011876967 R &zaPbKu 104029345999964265465598609214961063369 ny9` -353832',com_ping,'1234797190598419017',gssb_arm_auto,'7612044128642110170',fp_show,'',gssb_get_burn_config,'',com_get_node,'',eps_get_config,'',tm_send_status,'15995580181818920881',com_debug,'',gssb_select,'5738026802582801584',obc_ident,'',gssb_fss_get_temp,'',drp_add_hrs_alive,'14883311789135908995',obc_get_tle,'',obc_prop_tle,'-875943483',obc_ident,'',gssb_pwr,'6698626976050250704 l4',com_update_status,'',obc_get_mem,'',com_send_tc,'r4CzL3 244364918284919995371482523061018142839',obc_update_tle,'',com_send_tc,'-328685256699271455242631467424936020440 6409272212610741585',init_dummy_sensor,'',gssb_get_sun,'',gssb_pwr,'1892870083 1889284587334107625',rw_get_current,'',fp_del_cmd_unix,'6092368092971523698',fp_del_cmd_unix,'16467710063284966151',obc_get_sensors,'',com_get_node,'',gssb_get_sun,'',gssb_set_addr,'1320707703077134632',-6,11.058019638061523
obc_update_status,'',com_get_config,'-776264169',drp_add_hrs_alive,'148169730779648970605258140190856752906',obc_pwm_pwr,'449789047',obc_update_tle,'',com_set_node,'-537935530654059543',fp_set_cmd_dt,'15176733479006350243 312552958 >.KkWcRB -4859735929631999722 345635698',drp_clear_gnd_wdt,'',fp_set_cmd,"'-39270074616153172129826657545367540965 2014427476421210622 -6364932202142796456 -8749896537270575315 17697995601026053713 -164655255757415177864541700851364551256 180392290365755197 12309341246626750656 _""hEFh -4233914182460207089'",tm_send_status,'427852906',gssb_get_model,'',drp_add_hrs_alive,'2615084188774946218',gssb_get_burn_config,'',obc_reset_wdt,'',gssb_get_version,'',com_update_status,'',obc_debug,'-671527472',init_dummy_sensor,'',tm_parse_status,'',obc_ident,'',init_dummy_sensor,'',fp_set_cmd,'5817338315411851465 1168304603145503909 3950985786236474067 M0xy$b* 375497345 13565264094020420 22974774912851943628186452369748513465 N% tc 234070024',fp_test_params,'-673725890 6087268478831549964 12503923740733938768',tm_get_last,'-8412541961458360581',tm_send_from,'y~b>z 4475241221775342045 212249277706878030296664226072904298930',drp_get_vars,'',gssb_fss_get_sun,'',obc_prop_tle,'5807475227327559005',gssb_set_burn_config,'13353101963780819650 2131439764133013630 2144870987 3308952282421152809 -6696482112838609915 15874481384709441591 7562793643488182753',test,'1129768471529231353',drp_set_var,'127732272334951078 1834272286',com_send_tc,'-1415161287 675744101',rw_get_speed,'',set_state,'6729491691680041400 >j%C3 1226121217',obc_reset_wdt,'',gssb_get_version,'',drp_clear_gnd_wdt,'',obc_prop_tle,"'V}""^xX?j'",obc_get_tle,'',gssb_get_status,'',obc_set_pwm_duty,'1882963844 -63084867185567771201126724183059867984',com_set_node,'2424508987347282292',obc_get_time,'217680052',obc_debug,'914487175',fp_set_cmd,'282254781576821656140010412339425623822 -33585797376383799600552839126169239121 2044567982 2064859875376077488 -83753206713689314 p/] 2519882199370549126 b 30519759616592099483689318168141841234 Y9`',tm_send_last,'J) >D){}PN'L',obc_prop_tle,'-39378622065361909268400886336503000405',fp_show,'',gssb_get_model,'',obc_pwm_pwr,'1425747391',-6,7.233475208282472
com_send_rpt,'14852307756691623035 Gr<Bh)j'',gssb_get_temp_int,'',gssb_burn,'',gssb_fss_get_sun,'',com_send_tc,'_R=.93 T',tm_send_last,'13480622657068750720 33383852',com_set_node,'G1u;\vs@#',tm_send_status,'-1482813659920706391',gssb_get_version,'',gssb_fss_get_sun,'',gssb_arm_auto,'1495160286339447112',obc_get_tle,'',gssb_fss_commit_config,'',gssb_burn,'',com_send_cmd,'-1387033980 @bl^}',tm_send_from,'14003536720275021522 -175626708 8137242883408595202',fp_test_params,'-238491415070178979112787461908688262276 13162170348876916754 13721105920855645726',gssb_get_sun,'',fp_set_cmd_unix,'-87706587803905844709173145992743334801 -328789762929681395794927774476327651649 yc 148787639 67960409136462884724479776066002965473',com_set_config,'-5374518223410081502 &eGg[C%l9',fp_reset,'',fp_show,'',obc_set_pwm_duty,'10010495661356267542 ;cT&',help,'',fp_set_cmd_dt,"' -1275026169 ""29-+&(* 7589413185477604740 17246166348843531041'",drp_set_deployed,'251426511',com_update_status,'',obc_ident,'',fp_test_params,'CeRj; -306399343 11246151713102545566',drp_test_system_vars,'',com_set_node,'287928143564148032577235043508335314025',gssb_select,'1366759194',tm_send_all,'8974273607829572341 3065040099791300776',obc_get_sensors,'',drp_add_hrs_alive,'178541828730129221186900351270782920406',fp_set_cmd,'9123736659789336030 { -Zz;K(k -296068995 }%)L: -1368336601 970979350 1617134860593228061 176890469308632387578708093725891106870 -186350170059010493950488311032639817101',com_set_config,'-8750401060044855438 -4869781305731935850',gssb_arm_auto,'16427193844143825537',fp_set_cmd_dt,'-7724020425483860312 8637721697591812195 _~<Co|0M+ 3945832002677908161 -2516599767046504690',gssb_unlock_config,'-180795071776109233641140105621318348021',com_get_node,'',gssb_pwr,'-1366944963 1401682274',gssb_get_temp,'',obc_get_tle,'',init_dummy_sensor,'',eps_get_hk,'',gssb_reset,'',gssb_scan,'Q?4S -300229608678057366893867543022830140600',set_state,'+>W&ap7T< #z6 -738368264',obc_reset_wdt,'',-6,6.953665971755981
gssb_arm_auto,'-641022372',obc_prop_tle,'18328480549215185024',fp_del_cmd,'659442940 -317563327700908080438223482001850364679 5723600980531874346 254917507428650931676494238216957587700 13526491550874739614 109497711',obc_update_status,'',gssb_msp_cal_temp,'-111214932 -106688480376929651781016369133548514740',com_send_tc,'18188498533606069137 aE<~I!',fp_del_cmd,"'7379593789952639319 L ""x^]f.K`lj -297764075833974108 5838059996606950965 74326564843362094701216398765564509820'",eps_hard_reset,'',tm_send_all,'69171749114481850725908017983099656709 4807014499436222117',eps_get_hk,'',obc_get_mem,'',init_dummy_sensor,'',init_dummy_sensor,'',tm_send_from,'274031737052388808856231109199687597804  -92116827163289753294553334332031254225',com_debug,'',init_dummy_sensor,'',fp_test_params,'-3153578176660942210 205300524222929809135663483325746153839 yQ',gssb_get_version,'',com_send_tc,'1290801687013863129 E>&!',tm_send_status,'314765723425724599129299309101152697036',obc_debug,'-448755058',com_send_tc,'-1638348705 -739587018910704292',gssb_unlock_config,"'!Nz&JJ,%'",gssb_pwr,'969903821 Q{#R73U;x',drp_test_system_vars,'',fp_del_cmd,'14351987991274166979 1850354364 181671520909277795521644195453873303238 -4883830776679976035 210072840283888776390720322061751077120 2I.',eps_set_heater,'634883248682927840 E',gssb_get_status,'',test,'146826992772949116901153160077551534176',tm_send_from,'152775168353543216771589868663234325063 4772621029391502106 15967659228778805625',tm_parse_status,'',gssb_get_version,'',obc_debug,'-2708722021398851450',obc_pwm_pwr,'6642324060152074712',drp_clear_gnd_wdt,'',gssb_set_addr,'2340465199373787611',gssb_fss_get_sun,'',com_reset_wdt,'296675571442899065',gssb_burn,'',gssb_arm_manual,'-1098639329',com_debug,'',drp_get_vars,'',fp_set_cmd,'1166674563 1717779105214571127 32111489206053048214359706772175153071 v\X>v1&^M3 -783230610 17084561717640611317  1121757464 4039924900055297161 233702120779335818582736380144668310295',obc_update_status,'',com_send_rpt,'-7259874590770807123 9473556916487463832',gssb_scan,'4611917832258312293 -142606960',gssb_commit_addr,'',gssb_fss_get_temp,'',tm_send_all,'14890349707528122328 810880446625107320',tm_send_last,'1143567690028603024 8538422033071107049',-11,6.461580038070679
help,'',com_send_data,'229792355487307501418110700615134125960',gssb_get_temp_int,'',help,'',drp_test_system_vars,'',gssb_reset,'',obc_pwm_pwr,'*wz^~',com_debug,'',obc_set_tle,'1006540625 -679148059',gssb_msp_get_temp,'',drp_test_system_vars,'',fp_del_cmd_unix,'7639283700555512067',drp_clear_gnd_wdt,'',eps_get_config,'',com_debug,'',fp_del_cmd_unix,'-315635148730368206364140977092124937459',gssb_msp_cal_temp,'11502248808670159736 39172840692408759936920729386743195917',gssb_reset,'',eps_hard_reset,'',com_send_data,'15609138764693224321',drp_get_vars,'',com_send_cmd,'9738550440474722929 445595489',test,'16341474881049963333',com_reset_wdt,'7390062185134357293',eps_get_hk,'',gssb_get_temp_int,'',eps_set_heater,'-6050770910346131719 2029032577',obc_pwm_pwr,'639872864',gssb_get_uuid,'',eps_get_config,'',tm_set_ack,'138944681575799731829118288130704497684 $Mfc',obc_prop_tle,'16363215802175034640',gssb_set_addr,'f8Q;>v^MR',tm_send_last,'- 18375514809505219140',tm_send_status,'-1587144569',obc_set_pwm_freq,'-140303519037747199322570412364780941514 58519821855009283366408018605527019430',fp_del_cmd_unix,'GZDYT4',fp_set_cmd_unix,'-157540839592274929717783063300637204969 k{- -4532252960627745837 1818604628958326972 9732547879165653000',obc_debug,'5VED%u|9w',obc_ident,'',obc_update_tle,'',drp_clear_gnd_wdt,'',drp_set_deployed,'5Z~gw&*B8',drp_set_var,'-81051932423822234180265881376007432654 1472477150',com_send_cmd,'4967690371574955683 1734818583749087428',gssb_get_temp_int,'',com_get_node,'',tm_set_ack,'Otkrrq- -1105736917',gssb_scan,'ub -29079184063329687522234914997007034594',obc_get_sensors,'',-6,15.513738870620728
obc_debug,'100348840900603604504629842901188851747',gssb_antenna_release,'7340944209221240815 -8864692952869827787 ;%ktf 6318191985652253869',obc_set_pwm_freq,'-176339271766240824729170765790478489634 101491617454938262855343107730940618649',gssb_fss_get_sun,'',tm_set_ack,'55832896794120767407680281712670425121 5890560587202529558',gssb_get_temp,'',fp_del_cmd,'d 2266595870456930727 596892814339078797 3594166504054888533 4551056413023858658 1848321583',eps_update_status,'',fp_del_cmd_unix,'5989860016606277892',obc_prop_tle,'16496480952241021870',gssb_fss_get_temp,'',obc_update_status,'',drp_clear_gnd_wdt,'',obc_prop_tle,'-8319085497553562366',drp_set_deployed,'X~A',tm_send_all,'-1034880125487510051 3',eps_hard_reset,'',fp_set_cmd_dt,'96488514 11561071839191568515 -4194696449239702642 158235222398534637212272787747471438178 55694143470235422094735043819948913479',obc_ident,'',com_get_node,'',obc_debug,'2070308591343465659',obc_prop_tle,'~s{h1X<|',gssb_get_temp_int,'',gssb_fss_commit_config,'',gssb_get_temp_int,'',tm_set_ack,'vj!$TLzo 747466478',test,'1341095662892094116',com_set_node,'16031607909440672273',gssb_select,'3484228453804041509',obc_ident,'',drp_test_system_vars,'',fp_test_params,'-1552813732 T+jaKO 18314134139944540298',tm_set_ack,"'-1094496908 ZBO""7f'",tm_send_last,'14498125143793199124 2976691977507922748',help,'',tm_send_last,'#z7 -1865046439',obc_update_tle,'',gssb_get_model,'',gssb_get_version,'',drp_add_hrs_alive,'742718515',gssb_arm_manual,'2717180440227213465',gssb_fss_set_config,'-198211426487916249899584954232998694932',tm_send_all,'-186510670752712714310803950819619407723 17042412363802539788',obc_prop_tle,'ek[l]B^08',com_send_rpt,'-8840634206772418238 jDn',obc_ident,'',eps_hard_reset,'',gssb_fss_get_temp,'',gssb_pwr,'109896155568526035782668892140389963739 196660336485550783944736402488939266708',set_state,'693808414 Ku -193091935112156561925681492201303024503',-6,6.788612604141235
gssb_fss_get_temp,'',eps_update_status,'',tm_get_last,'5333393504578363116',gssb_fss_commit_config,'',gssb_get_sun,'',obc_set_pwm_duty,'7934508821438177499 EE;',tm_send_status,'5874226113289699272',gssb_fss_set_config,'5585330607812533377',gssb_msp_get_temp,'',gssb_set_addr,'-285495987706094497886636884703153280242',gssb_get_temp_int,'',drp_set_var,'-1086107312683112908 ',tm_send_from,'5146668290889089276 5684357205568519484 -433657523',set_state,'[nJk -22661975592893756398460706904668688898 -310465246247210404815735941508325161648',gssb_get_model,'',tm_parse_status,'',gssb_burn,'',obc_pwm_pwr,'-1955803298',tm_send_from,'-209193638001292163954080347346552352022 98599165 17595746081919198485',gssb_get_burn_config,'',obc_ident,'',gssb_msp_cal_temp,'-3532901613617855375 -7206210854871354704',com_reset_wdt,"'0E,'",fp_reset,'',gssb_fss_get_sun,'',obc_set_pwm_duty,'B{Dw\Muno| 64016148',rw_set_speed,'-98621198530888171157011642061151641083 -963971933',eps_get_hk,'',gssb_select,'%',gssb_update_status,'',tm_send_last,'G8TLTR/ 682085433',com_set_config,'18194429133593585173 2631171027870340604',gssb_get_version,'',obc_pwm_pwr,'622985760',gssb_get_uuid,'',obc_update_status,'',gssb_set_burn_config,"'8696768375713530807 5686739386993491243 3375413922642537778  -776711853 ,dUFoT8U 6904036469165227345'",rw_get_current,'',tm_send_from,'-1139883221 -1606500973 qsKlc?Ldz',eps_set_heater,'-247815924545652723249903199591236461985 -8529287902130895262',obc_pwm_pwr,'6370760301975477515',gssb_burn,'',com_send_cmd,'178285554791156216364838940906338379270 109126908140180334185872536641270207023',eps_set_heater,'-1309934011648776280 -234177306578538504634575793111609953943',rw_get_speed,'',gssb_unlock_config,'_.@xfMo^[h',obc_get_sensors,'',obc_ident,'',help,'',gssb_antenna_release,'1243268344 16239192529187305606 1627027209 2905412480782410871',-6,6.91690468788147
tm_send_last,'12340893076784806034 1333968606',com_send_cmd,'16449454354073091108 ;lepX?',tm_send_from,'1138680639 -62654151660757743209090095229810386391 K(FbjU5b',fp_show,'',gssb_update_status,'',gssb_arm_auto,'-314278472150242602548008931600306515325',obc_ident,'',help,'',obc_get_sensors,'',obc_set_tle,'13730107421398742154 -2609172232179562074',obc_get_time,'5378394543381783899',fp_del_cmd_unix,'#6R%agx31E',obc_update_status,'',com_update_status,'',fp_set_cmd_dt,"'nKo)""-PA jw[^* 1648543984 290894028629459938049795472800815058249 {oj{n'",obc_debug,'Ju%hWN',gssb_burn,'',eps_get_config,'',obc_ident,'',init_dummy_sensor,'',gssb_antenna_release,'-696826890141483585 -305384032754924495092781273245776098353 |}:^%k 11292919629717735174',gssb_reset,'',tm_send_from,'970592818 4900085053491962748 pz5PSe',obc_pwm_pwr,'-246342141824648480966168192929070030047',gssb_fss_get_sun,'',gssb_get_temp,'',com_set_config,'74983687644063219161205118029413725053 -1946850869',com_send_cmd,'pj`&]'6 -20970181284416025529019273473443056388',drp_ebf,'4245136573177501180',com_get_node,'',fp_set_cmd_unix,'1573571503 FPf 1972292498 1525236799 -99504280086558655326610144778176392333',fp_set_cmd_dt,' -54760737599939902829187380217647030994 1616023817 964865259 ',com_send_data,'206631694723636091582891067251967593117',obc_pwm_pwr,'12097916529981282198',tm_send_status,'7385276717468658402',gssb_burn,'',gssb_get_burn_config,'',rw_get_speed,'',gssb_set_addr,'-295830278173113083721294128713840142712',fp_reset,'',obc_update_tle,'',gssb_arm_manual,'6768985006811107265',gssb_fss_get_temp,'',rw_get_speed,'',obc_reset_wdt,'',gssb_antenna_release,'16297191330932430046 2646501528409449299 -37108409401099439592748590542423583023 -97114639765061131960128556909711832923',gssb_fss_get_temp,'',rw_get_current,'',fp_del_cmd,'8222714981203418014 394803482 -5539748829750701344 -5594523230729874674 1493021379 -2130085469',obc_pwm_pwr,'-1561836677',-6,9.550129175186155
