Command,Parameters,Command.1,Parameters.1,Command.2,Parameters.2,Command.3,Parameters.3,Command.4,Parameters.4,Command.5,Parameters.5,Command.6,Parameters.6,Command.7,Parameters.7,Command.8,Parameters.8,Command.9,Parameters.9,Command.10,Parameters.10,Command.11,Parameters.11,Command.12,Parameters.12,Command.13,Parameters.13,Command.14,Parameters.14,Command.15,Parameters.15,Command.16,Parameters.16,Command.17,Parameters.17,Command.18,Parameters.18,Command.19,Parameters.19,Command.20,Parameters.20,Command.21,Parameters.21,Command.22,Parameters.22,Command.23,Parameters.23,Command.24,Parameters.24,Command.25,Parameters.25,Command.26,Parameters.26,Command.27,Parameters.27,Command.28,Parameters.28,Command.29,Parameters.29,Command.30,Parameters.30,Command.31,Parameters.31,Command.32,Parameters.32,Command.33,Parameters.33,Command.34,Parameters.34,Command.35,Parameters.35,Command.36,Parameters.36,Command.37,Parameters.37,Command.38,Parameters.38,Command.39,Parameters.39,Command.40,Parameters.40,Command.41,Parameters.41,Command.42,Parameters.42,Command.43,Parameters.43,Command.44,Parameters.44,Command.45,Parameters.45,Command.46,Parameters.46,Command.47,Parameters.47,Command.48,Parameters.48,Command.49,Parameters.49,Exit Code,Total Time
gssb_msp_cal_temp,'`mJ]8o)G@ G:*&u9',com_ping,'505485189',gssb_select,'11448018199704851015',tm_set_ack,"'p|E""-L@u 2598913918186537969'",eps_get_config,'',obc_debug,'-3976158316552415206',gssb_fss_get_temp,'',drp_set_deployed,'50971910919397463231745595745365198013',set_state,'-2142194674 -1559509708 F',obc_get_mem,'',gssb_reset,'',gssb_scan,'-111159392681367943588029234032440202638 Ab\k)xrEO',eps_get_config,'',tm_parse_status,'',fp_del_cmd_unix,'Lh(BJPK',eps_hard_reset,'',obc_set_pwm_duty,'7443792299596169843 65208643947566351441524239407191146828',eps_get_config,'',obc_ident,'',obc_debug,'6621515606224557612',obc_ident,'',gssb_get_temp,'',gssb_get_uuid,'',tm_send_status,'',fp_set_cmd_unix,'O@5&n4R<%k <3O3M 295576414465335147921473204864974917982 16142051217305165910 8021530782448801455',com_set_node,'16739474730510067527',com_send_rpt,"'&k`""lr""Sa 510546928'",fp_set_cmd_dt,'#`RDBuTm -8112007907122683435 -1407451  -69216616465022959483313497903048005009',rw_set_speed,'6767234983759690480 15797317769804792619',com_update_status,'',tm_send_last,'10742853126411933577 3506382306470258767',gssb_msp_get_temp,'',set_state,'9571084894605648567 k?UgR] 9037538989118884487',eps_hard_reset,'',eps_set_heater,'15298787751964428866 6449060818906735989',gssb_fss_set_config,'-322468927',fp_test_params,'2678660865243943826 -25504434789149725763761853394227181356 -1054005064',fp_del_cmd_unix,'8926565010332671621',obc_debug,'15506918116467955042',obc_get_sensors,'',drp_ebf,'1987046695',gssb_burn,'',rw_get_current,'',eps_hard_reset,'',gssb_unlock_config,'305336735217413606062031699814392366611',gssb_get_uuid,'',gssb_get_status,'',fp_set_cmd,'-1133265063157628275 80414355720401965230861040146385441145 197711024971642095552197965385177753148 && -2425947317989703348341932368868179743 -780604533 262749885795830533401268047099773437276 -312403926 2035108171 -4059777052084957613',com_get_node,'',gssb_select,'130321802561679100',-6,9.37458610534668
com_set_config,'9221196424213772091 -7384032578080277773',tm_send_status,'100529285067743017158975751197469859399',gssb_set_burn_config,'323070067331967383465468525098463628920 5263374759714233502 !tytEb8w -1586439062 202835614 -6422719392010334562 -5973418574318625674',com_send_tc,'163909927024732695408190457111725286314 -5547345720774586101',com_debug,'',tm_send_all,'ZQ -46115527',eps_update_status,'',drp_add_hrs_alive,'304618195135359990594145178071467619874',fp_set_cmd_dt,'5305685699996560711 -231754149899232708181204284199916507010 4996064751999181359 5399264147435633973 -231572389075167307072856438843797754822',com_get_config,'14338827008508085017',gssb_update_status,'',tm_parse_status,'',eps_set_heater,'644617118774965748 Bm*',com_send_cmd,'-1550414637 5464612802027156564',test,'7151736505883557295',fp_set_cmd_dt,'1308634788767605249 -1035568793912466410 7756834354225571368 8506741905547012015 &a8*+I@8',com_debug,'',fp_set_cmd_unix,' 255761510243729349180086805018149202995 11000547371518105139 -233145756801299918576951958010421238563 15045031529141424445',com_send_data,'163749499478404133862489088091167889464',gssb_antenna_release,'237452288408896920172952712117400278663 8282480795745423615 44433264777200902176776187353533515882 2092868278',com_set_node,'301613833643222601257693063345429203372',drp_set_deployed,'292671668267691034475060290447520952024',obc_debug,'|t3',com_get_node,'',eps_get_config,'',gssb_get_burn_config,'',com_send_cmd,'-8101140093925658673 1666977740',set_state,'7175105368432893621146296672369060736 f^A -306364273247651979371365679617492282856',test,'C',obc_update_status,'',obc_update_status,'',com_set_config,'15971086527275264283 10164700161791293899',gssb_fss_get_temp,'',gssb_get_burn_config,'',drp_add_hrs_alive,'5130583086993112723',gssb_arm_auto,'-1243886228764771558',obc_debug,'-7025930394646326636',fp_del_cmd,"'1519302503 77624498523218449271359007046803125495 -1454307419368404533 2654586936472197895 e""`kX -2132198770560247712'",gssb_fss_get_sun,'',fp_del_cmd_unix,'-5169803863721057715',rw_get_current,'',eps_update_status,'',init_dummy_sensor,'',com_ping,'106753334894359956224565784029628495947',tm_send_status,'31060717348187561670895768400840846601',fp_set_cmd_dt,'3706219318033821995 246571082786021132334912799310020000619 1804643852 10332918443192167983 330904076512482467594707715366757499249',tm_set_ack,'2950443478470842463 743424209',obc_ident,'',fp_set_cmd,'-8371737502390124814 -170152598719852424319506864293123138688 16891759313653506299 16304278795936073275 8569044531058921226 53410410005015341984567278285565746253 5623206706106869708 -144988618242402671999641922120016721017 3735102637175758426 136546616716356266330699957192455008557',test,"'F1Wu""d$~tj'",-6,6.987591028213501
gssb_antenna_release,'7873813099011030280 -3572498518889098672 461396628069935315 7388003628204505930',tm_send_last,'ncpS*xAN=x -326397531544171964524703130909644155064',fp_show,'',tm_send_last,'15051380923726818666 FS',gssb_get_temp_int,'',com_set_node,'',gssb_set_burn_config,'1542039936 -7575704207729575543 294115583 8810554224580435800 -8648874980587561858 7297381705893761342 2549762064646024866',help,'',drp_clear_gnd_wdt,'',fp_set_cmd,']O##|o 407033746598989744 -1944521865249281092 !&rAS 1943872422531071190 6943118170028126033 5170629201033672544 10334447859081410589 14905865335256675938 -320981320957054461288003098653374411207',gssb_get_temp_int,'',gssb_select,'-278368986298482507028773228712711417218',drp_ebf,'-6540752154330101323',gssb_select,'256091141368850600941919237624641210981',gssb_fss_get_sun,'',obc_pwm_pwr,'2387178027568812076',rw_set_speed,'16473544795816794364 10442118920330095535',help,'',drp_set_deployed,'4168377295908857223',gssb_get_uuid,'',com_reset_wdt,'-291486902860778367240745895855237928136',eps_get_hk,'',fp_test_params,'222688046911562077780516039627739087790 18443825857324664817 15531142380674498508',drp_set_var,'726644852 14661524198789873401',eps_get_hk,'',tm_set_ack,'-4949004514488135020 400616922218671735',eps_get_config,'',gssb_scan,'6Ybp>3loB -232107526',gssb_unlock_config,'8453759669374285655',rw_get_speed,'',tm_send_all,'2069765208 6818824274804009233',obc_reset_wdt,'',com_get_config,'1320479092',help,'',fp_show,'',obc_update_status,'',drp_clear_gnd_wdt,'',obc_set_pwm_freq,'332318573753124900779511270332249118057 411181281027015350',set_state,'18374783424969848551 -258803314513496402794710272185789749094 5133023135735462987',gssb_select,'P:eJ',obc_get_tle,'',obc_debug,'7273156421076845877',fp_reset,'',gssb_arm_auto,'13235317205623220721',drp_set_deployed,'1501471149421816482',gssb_get_status,'',fp_set_cmd_dt,'7777973697976390843 -136130653788410631520853626746647064662 18032530302379693328 rQ -246561880',com_reset_wdt,'11513469646923652365',fp_set_cmd_unix,'15795278528115374038362792547469452492 -5997108615904576576 Y_ 7867570329173270830 -170838556789733852548110507559435160093',gssb_arm_auto,'11908458602033507437',-11,9.793102979660032
tm_send_last,'15270923341806760972 L5(p;`zFE',rw_get_current,'',obc_ident,'',set_state,'-132628426 -6551012596273727725 -8808943805849127952',gssb_set_burn_config,'5750248419103154025 -750735992 -639627120 -6211971423183334967 -364844708166887961 6170232781069456011 9195470268257108464',eps_get_hk,'',com_debug,'',gssb_fss_get_temp,'',rw_set_speed,'4194431785310237664 -2124606867247681767',gssb_get_sun,'',fp_set_cmd_unix,'13578647449770721665 2556530770733482997 -228525522167338856953921407404372366282 288467586008004678158323386140105755031 -2394270592580293811',gssb_msp_cal_temp,'4587041942036791750 72595582203536939330356492478915175980',rw_set_speed,'6186411743567589293 145287537',com_set_config,'-8180858173597814285 310390932710773477770906379959914313532',obc_update_tle,'',tm_parse_status,'',set_state,'1366101548160749687 1244747992 -1835189215',gssb_msp_get_temp,'',obc_debug,'-228897363684806825971351998445151925833',rw_set_speed,'S8ukpV>W 1797087345',gssb_fss_commit_config,'',obc_get_sensors,'',gssb_get_temp_int,'',drp_clear_gnd_wdt,'',fp_reset,'',drp_ebf,'803332207635259903',com_send_tc,'-933557258 2651360475467464146',com_debug,'',obc_pwm_pwr,'-6793206482930703413',gssb_fss_get_sun,'',tm_send_last,'312066979073460703322782701905164719447 12042002372406105362',eps_set_heater,' -2064091617',fp_set_cmd,'14296365339103139414 -1795905360102348548 -8939165725369010792 Z5o* -451974847 275025360993212325785484140689705174570 -2626153310924885771 &?<iDu 1755866319 lH.U',set_state,'3 Q:N$ 8392292353348299844',com_send_rpt,'114140328900196288187101139869631006627 -104880137908890424233455186008370407598',gssb_commit_addr,'',com_debug,'',eps_set_heater,"'U 4gJ#,BJ830'",obc_set_tle,' 1308961814',gssb_get_temp_int,'',gssb_get_burn_config,'',test,'15425268873399334305',eps_hard_reset,'',com_send_data,'-5925906950544638186',drp_clear_gnd_wdt,'',init_dummy_sensor,'',fp_set_cmd_dt,"'117775208177594287447853087090679248156 Y',Hw- -11171036831931227186541913815539495080 !Aa E'",com_ping,"'\Az{xcv,'",gssb_antenna_release,'4952235327247689978 8888488405325440209 3071917661989458807 P_`P',com_ping,'58744170381628238591076608128754702471',-6,6.963725328445435
com_update_status,'',obc_get_time,'-111111259583786511382525885015766186011',drp_test_system_vars,'',rw_get_speed,'',obc_pwm_pwr,'^(9AB6'',drp_add_hrs_alive,'vaJyyl',fp_reset,'',obc_get_time,'15217274440714844669',obc_set_tle,'1663061497 1299690845041357807',obc_get_sensors,'',fp_del_cmd_unix,'6407679412144570234',tm_send_from,'1147139789588300661 178804712620928742191224571364950990448 2373292277928858895',eps_update_status,'',tm_parse_status,'',obc_get_time,'-195570371550080150794849128133950414730',gssb_select,'-6087684460124882341',test,'l[!K>dU',obc_get_mem,'',com_get_config,'3099705032086703811',eps_update_status,'',tm_send_last,'-458210911 sPy',fp_test_params,'-223671720129646168881591972988036680318  73',drp_clear_gnd_wdt,'',com_send_rpt,'`&2$ {~Z|Z7@DL*',drp_test_system_vars,'',fp_set_cmd_unix,'16774684048969283600 9024760343804320692 -415091995 2007253537 7926610995703825023',eps_get_config,'',com_set_config,'3227753651549600057 6834909101091121257',rw_get_speed,'',com_send_rpt,'-207916338422128051763266051594859119089 -941966230',com_ping,'C)oB?Wu~6',gssb_reset,'',tm_send_all,'77015423138667303857891134229153818188 -2015741050',obc_get_tle,'',drp_set_var,'-630040352188385368 -1260863334',obc_get_time,'-38993433701664261733784662454102952773',gssb_set_burn_config,'-5941387388387445591 -7294979501935589845 6993558076858720914 5513296827824895864 5169203171101237620 353263676495550990 91791533797974432786305756181904219014',init_dummy_sensor,'',gssb_get_burn_config,'',obc_set_pwm_duty,'5892606361585594253 7273459141468341127',test,'-1116268155',com_reset_wdt,'iwn',gssb_set_addr,'13786745911700265038',fp_test_params,'16825074179847082891 3440872333861021515 6535852245581873446',gssb_msp_cal_temp,':DP_V1 14695087705663724678',gssb_reset,'',rw_set_speed,'-1786630643 1543647290',gssb_get_burn_config,'',gssb_arm_auto,'12670348913784576020',obc_get_sensors,'',-6,10.574821949005127
rw_get_current,'',obc_set_pwm_duty,'17696772217936911754 -1450667464',drp_get_vars,'',obc_get_sensors,'',gssb_get_model,'',gssb_commit_addr,'',gssb_scan,'2090476193921806773 55224210417433592974865860973696021482',gssb_fss_set_config,'1601165886',drp_ebf,'196556138',gssb_unlock_config,'tK:tC;F',rw_get_current,'',gssb_set_addr,'252685735127715916049400520486068371766',gssb_get_burn_config,'',gssb_commit_addr,'',drp_get_vars,'',obc_ident,'',eps_set_heater,'11873313732961008009 193137504870533721',gssb_set_addr,'8324498705998569491',tm_set_ack,'275978250966989111681813236776610258198 15371621555151929981',gssb_msp_get_temp,'',obc_prop_tle,'a\nM',gssb_get_uuid,'',obc_ident,'',obc_get_sensors,'',obc_get_tle,'',gssb_burn,'',fp_set_cmd_dt,"'7450702191754641329 12458848128587313086 yi93u,NPd a -339245142604999936598593796452095410375'",com_get_config,'11950348329639114259',drp_clear_gnd_wdt,'',help,'',com_send_rpt,'6607863704828216310 -6270900646515772352',tm_parse_status,'',rw_get_current,'',drp_ebf,'216085026707597925608934949782356943109',com_set_node,'5767273029117033081',gssb_get_status,'',fp_del_cmd,'753668537 880131703 -2003779061 -2272853586295315591 786565497 -2365694807421519173',fp_del_cmd_unix,':',gssb_reset,'',obc_prop_tle,'E',gssb_update_status,'',fp_del_cmd_unix,'1037063827',obc_reset_wdt,'',com_set_node,'334005246534120042827614744585992547665',gssb_get_temp,'',gssb_msp_cal_temp,'166821120629348976912652327510971256067 s$^c)L^Kz3',com_get_node,'',gssb_get_sun,'',tm_set_ack,'2059129262 m39@LcMYII',obc_get_tle,'',-6,8.900170564651491
fp_show,'',tm_get_last,'<'',gssb_get_version,'',gssb_fss_get_temp,'',fp_del_cmd_unix,"'U""!cQ^'",com_send_data,'153122338423016097286361667689684287735',obc_update_status,'',drp_ebf,'-131152783101559517823466123939919366963',gssb_get_sun,'',com_ping,'~^f'zM{',gssb_get_version,'',com_reset_wdt,'5432755952671579007',eps_set_heater,'1816737119140318895 -115751992332276732190862067616031102189',gssb_unlock_config,'A[',fp_set_cmd_unix,'10638361109223909009 -2993583711652903906 9764685245941787067 1528077502543192146 6100846630846600871',obc_ident,'',test,'XU@',obc_get_mem,'',com_get_config,'381760801',rw_get_current,'',gssb_arm_manual,'qyZ[',eps_hard_reset,'',com_set_config,'-269299997481307937616317951973760576998 8612392583900159130',set_state,'10730815419836196916 5009168937076258482 1565629460',tm_send_last,'7878950369938756970605976697107081071 -1769661052',drp_set_var,'1591966248 -6444566223607337961',com_debug,'',drp_get_vars,'',gssb_msp_get_temp,'',fp_set_cmd_dt,"'610165595177693538 J[V<A.wZ NUa 8}A,&cS9 4189530189290546927'",gssb_scan,"'iv,44z06nh 12532203233830653024'",fp_test_params,'6446996358702406592 1'B) 376428002',tm_send_last,'1342988217 -2063108085',gssb_scan,'2683326793383047749 -1935050607593536367',eps_get_config,'',obc_get_tle,'',gssb_get_version,'',eps_set_heater,'-193610810 c'c',com_get_node,'',gssb_select,'3369752695123179813',gssb_fss_commit_config,'',rw_get_speed,'',init_dummy_sensor,'',set_state,'7717029310858107953 -291842647 8920167276205142246',com_send_rpt,'280404452 2123648819',fp_del_cmd,'2601581075948578858 271612394 {-E 3290305953571950919 1251162317539016882 339244837676282996727280181543156118774',gssb_get_uuid,'',gssb_get_status,'',com_set_node,'Ov%mpL.9',rw_get_current,'',-11,7.570233345031737
gssb_get_model,'',obc_prop_tle,'8344807843680470806',gssb_pwr,'-1549803468 -3339221399246380129',obc_get_sensors,'',gssb_select,'-875797386',com_debug,'',rw_get_speed,'',gssb_set_burn_config,'203097949910568608066015136126071811331 57816699698598079392841292282295865372 1896331656 -181738075716099519174321200934400496910 -5942314749720691732 36487892582810549010280353331610135914 \',init_dummy_sensor,'',obc_pwm_pwr,'3940821985083950085',eps_set_heater,'261978170761013188989696100072496042670 /eK',gssb_burn,'',tm_send_from,'2280150927390869511 -118843753911870814474220697637123997777 -1306864209',drp_set_deployed,'-386904119',gssb_fss_commit_config,'',fp_set_cmd_dt,'249898664815230364136150335946854034003 -281480108 2092046482 10800019864572735536 -215839973',gssb_commit_addr,'',com_send_cmd,'49UYlk} -946144189',com_send_tc,'-2297051782578746336 377422275',obc_ident,'',fp_show,'',obc_set_pwm_duty,'-82016639845130258572570174696897347172 4269926720420340053',rw_set_speed,' U',drp_clear_gnd_wdt,'',gssb_msp_get_temp,'',rw_get_speed,'',gssb_pwr,'P6cxD -26525083151845900664795070316137024880',com_get_node,'',gssb_commit_addr,'',obc_get_time,'o^q',eps_get_hk,'',tm_set_ack,'1533610671594066435 -1224709286',gssb_get_version,'',drp_ebf,'8288962672356763332',fp_show,'',help,'',gssb_get_temp,'',com_get_node,'',com_set_config,'U=K 9672751883506589021',fp_set_cmd_unix,''OzQDNK) 0dm-YT>cX 4129452222153005060 9753433160164959371 -5956312848045950005',drp_set_var,'-8030995378077923969 -8701487156717212808',obc_pwm_pwr,'7379457615693322148',obc_prop_tle,'-4482438365970763118',obc_update_tle,'',eps_hard_reset,'',gssb_get_temp_int,'',gssb_get_temp_int,'',gssb_select,'}>}',fp_show,'',gssb_get_model,'',-11,7.381712913513184
com_send_data,'\DK_Bzn',rw_get_speed,'',set_state,'1618204168 15954864814029750035 6131248542599127549',com_set_config,'4aLr$#Xs|H -398877072641240731',init_dummy_sensor,'',eps_get_hk,'',com_reset_wdt,'-660616306',tm_get_last,'-973288939531994601',tm_send_status,'8205756818874729308',obc_update_tle,'',gssb_fss_commit_config,'',drp_set_var,'965760320 152987097670649342713660296256682779698',drp_ebf,'-24956986722015227532434237975745228250',init_dummy_sensor,'',eps_update_status,'',rw_get_speed,'',gssb_get_uuid,'',obc_set_tle,'8167568030211962618 -1305201154',set_state,'16563411615523458811 86404528413255968261981044674094374090 311405036175468962167916897994039120998',gssb_msp_get_temp,'',obc_update_status,'',tm_send_status,'-233694681',com_send_data,'',com_get_config,'($>JBEt|',gssb_reset,'',com_debug,'',obc_get_sensors,'',com_update_status,'',com_send_cmd,'11497060106539061323 1856469247',gssb_burn,'',tm_get_last,'295032769027030749948883486230550329866',tm_send_from,"'-759983679 "",'@> -4346824084450243962'",drp_add_hrs_alive,'333203691262359351473169093404316489274',gssb_get_temp,'',gssb_burn,'',obc_ident,'',gssb_update_status,'',gssb_arm_auto,'-28228026530493908085251272663023994576',obc_get_mem,'',gssb_set_burn_config,'897819784755000132 11799761529798481587 1014975085277207596 -1482323578 dVgc91*vEe  h=DKe0',gssb_burn,'',gssb_get_temp,'',obc_get_tle,'',obc_reset_wdt,'',rw_set_speed,'-93463985405407828066038856925674949427 201470618594252723622655715955873465585',set_state,'-7677374676995572422 -8947881336838601615 -6600692451099012239',fp_reset,'',drp_add_hrs_alive,'-139653448452642435463829659229605506608',gssb_msp_cal_temp,'-4257437857214192398 1980367504556159999',gssb_fss_get_temp,'',-6,7.48936915397644
obc_set_pwm_freq,'9632727627662417441 -1080975975',obc_set_tle,'$0!j1 -166227506830282335582428990136834857609',obc_pwm_pwr,':^bPY;',fp_show,'',tm_send_all,'16170089755905864226 SJi.$',com_get_config,"',J#;yI{/'",help,'',com_update_status,'',tm_send_last,'80758992275381420493674475648581839061 2075829583490745724',gssb_fss_set_config,'6265512210507691578',gssb_arm_auto,'1818108032',com_update_status,'',tm_send_from,'1253248551 2439519776653939088 -727248148',drp_get_vars,'',obc_update_status,'',gssb_get_uuid,'',gssb_get_sun,'',eps_update_status,'',gssb_scan,'8723745269090324504 2753646856346348931',com_send_cmd,'-8833654052988142458 -1623199163',fp_test_params,"'qkG_/_""o6 -1002208115 -230444889097177416767792853388976113682'",init_dummy_sensor,'',com_send_data,'t9',obc_set_pwm_duty,'qZ -203111317366523719690047681344441309146',gssb_get_status,'',obc_set_pwm_freq,'ZB0G~9! 1867362351028105356',obc_set_pwm_freq,'xI 13128718248427654128',obc_reset_wdt,'',gssb_arm_manual,'33718792147055757387081768558276109984',gssb_select,'-62603072309573797952036015672290477227',gssb_unlock_config,'-8242582601722277038',fp_del_cmd_unix,'13511383096723019012',com_set_config,'3S's|7t=& -136541955184196651327235832439329973149',rw_set_speed,'8426833047467055757 530296737',com_send_data,'-170334794924395351419634740799868168667',com_send_tc,'669618511 -8851806693689412247',com_send_data,'1442371953',tm_get_last,'289567429490540308492843779325501313318',gssb_set_addr,'223556833',drp_add_hrs_alive,'54884039791793500938665775130963984608',com_set_node,'14616620059751586662',gssb_unlock_config,'36931248553853775559124460331936463996',gssb_set_burn_config,'16884327173072088185 -321109798390695695999062229094615715607 2392564844809526914 7286754347603439607 +H{I 249576650089100664978432509859211656903 -124669523650847469843793993196882902528',com_send_tc,'6345696614502597019 1000801895',gssb_get_model,'',tm_send_from,'231675757621980496346937506660705576867 -56759531087639988146081756029102842289 -326588959400140561905202754146402289459',obc_pwm_pwr,'JJ.*M@:r[5',gssb_antenna_release,'7345588812287959214 36685159480002254213517822075931932152 -376618549676439529 12881237263783031829',gssb_fss_set_config,'8615462486556385560',fp_del_cmd_unix,'RP}ctHJ',-6,9.736274242401123
tm_send_from,'8994380505299186887 7301551655404161799 5922136389864733812',obc_get_mem,'',drp_test_system_vars,'',rw_get_speed,'',gssb_reset,'',fp_test_params,'-2272421140153743113 3730937526772014805 803102324',gssb_get_temp_int,'',gssb_scan,"'Q%ZP4""xv 7751875054885363214'",drp_get_vars,'',gssb_antenna_release,'-3237661873338440511 6039226576820826148 2728405447465572559 9360652845621272439',gssb_burn,'',drp_ebf,'-282514945',test,'10873439221396228752',com_debug,'',com_ping,'-582491779',obc_set_tle,'6081999116142352056 15409335780124715798',gssb_arm_auto,'-1334202799',com_send_cmd,'46204005302177689581845634184631193705 s',gssb_get_temp_int,'',eps_get_hk,'',gssb_antenna_release,'@L{pfA 629248647 -212930469897435325687870308729673607550 9865932947346170059',tm_send_last,'-104529126234403117764482810500815824550 10416927977688270081',gssb_set_burn_config,'4167083906241245698 -168351678865752176123437673538182986496 836968400 16031303660609169377 <q`6!X_gqz -283166633882565121169386160718836256460 -2546354719018803013',fp_del_cmd,'181150949312856621383531650547226631250 -522821279 -8409149601068716584 V1VJf7+RE 471188405203601119 ',drp_ebf,'17515695208612682417',com_set_config,'bsB=sZwl|k 13369717458972347878',com_send_tc,'3008674501844838742 -310415186357014764724944041820423350278',gssb_fss_set_config,'379625933',obc_update_tle,'',help,'',obc_get_mem,'',eps_get_hk,'',gssb_arm_auto,'157722904369711889835745054183111952258',com_get_node,'',set_state,'qlT0 DzxZzCfk'! *L?|@%fm',gssb_fss_commit_config,'',com_update_status,'',gssb_burn,'',obc_debug,"'""])j|snpC.'",obc_prop_tle,'3287450339247912779',drp_clear_gnd_wdt,'',tm_get_last,'-528176433',gssb_get_temp_int,'',rw_get_speed,'',obc_update_status,'',rw_get_speed,'',obc_get_tle,'',obc_reset_wdt,'',rw_get_speed,'',obc_get_time,'5607063208726655590',-6,16.127062559127808
fp_reset,'',tm_send_last,'-429971401 -6012481840878042444',gssb_reset,'',com_ping,'17831192772886283725',init_dummy_sensor,'',drp_ebf,'292397641216705662514460862519558773141',eps_update_status,'',com_ping,'-75454739180912124777798543210302003262',tm_set_ack,'-1575885385 -8967777829222184927',gssb_antenna_release,'6705437066237957234 14621001002486897976 -1207651320 Q#p=uF',obc_pwm_pwr,'-2445525693349673258',com_ping,'7137758103298396291',rw_set_speed,'233919065135412995736891781313744530622 -8970160204697237947',gssb_pwr,"'140954917235988185518286104431566585295 ,\.MZO(q'",gssb_fss_commit_config,'',fp_set_cmd_dt,'12984596143399627137 -296517959938753794815242724748560478462 -203155438587850969841551613574678573116 17903053704057791361 9132815621517582622',com_reset_wdt,'7706838943362225082',com_set_config,'1873173861 5442890751553088424',drp_set_var,'-410111082 17761071353040313102',obc_get_sensors,'',drp_clear_gnd_wdt,'',tm_parse_status,'',eps_get_config,'',init_dummy_sensor,'',tm_send_status,'i',drp_ebf,'-229045967150823169866671604471204120823',gssb_reset,'',tm_send_all,'1663400359 -323196414989658240537384697525807867550',eps_set_heater,'3176374468288933000 -1532734584',gssb_set_burn_config,"'178646476269522330523582532980295103748 _ -624299125 -2102464483 15959533627191945780 33154959272663896000294223207406009258 1E,['Z%#'",obc_reset_wdt,'',obc_reset_wdt,'',gssb_get_uuid,'',gssb_reset,'',obc_set_tle,'251606966237466534283894808469363291570 8729365973138295539',gssb_commit_addr,'',test,'1648174603274349718',gssb_get_model,'',gssb_arm_auto,"'LnB""b'",gssb_msp_get_temp,'',obc_ident,'',gssb_set_addr,'-2450547788174404266',fp_set_cmd_unix,'549918492 9159008036854592246 -1877861657 -aew$ -172619416',gssb_arm_auto,'4252242920628774889',fp_del_cmd,'-548428513 -1739968992 7100499502195208561 -7362900693702795932 ZXI 251179609939613395493645763821748187153',gssb_msp_get_temp,'',drp_set_deployed,'-535644186',fp_set_cmd,'-679543214 10238243427196056236 -46651114376692731661433521361389667833 -940649236 1072072084807185872 ! _dC392P  -523147295592422401 4989730718769111192',com_reset_wdt,'.gVZ<'',gssb_msp_get_temp,'',-6,15.645883798599243
fp_reset,'',init_dummy_sensor,'',help,'',drp_get_vars,'',tm_send_last,'-644065434 7287160646854702427',gssb_get_sun,'',obc_set_tle,'9206450390733459797 -153909680367174389089673440311712955292',rw_set_speed,'2155927081534948768 -781939462604960637',test,'qg',rw_set_speed,'7017637324812639937 -837866051',gssb_select,'-1554238544',gssb_fss_set_config,'65753435647324461329436645218544618601',tm_send_from,'-3060554071788916979 18044450098319951658 -5409856028952617920',gssb_scan,'1761400439 14047355409850800625',fp_set_cmd_unix,'-5598525913163224568 172475120787691755762682486246736846848 -81096922590799011621069818380861308503 -180982689122365808065522066206637412954 7739386236631954616',fp_del_cmd,"'-7413656251290430316 k,L }@> -1628400619 17132888217988362692 -196021898069785845360168242435402264238'",com_set_config,'3611792578868757842 65675730336474166',init_dummy_sensor,'',fp_del_cmd_unix,'234543164',drp_add_hrs_alive,'-5566111145128763366',obc_set_tle,'14269291658215002909 1917929155',gssb_get_sun,'',obc_update_status,'',obc_update_tle,'',obc_update_tle,'',tm_send_last,'145206185705669792984470348447016466248 5830286583313188323',tm_send_last,'237043285841297868358104316068854493687 -294830731',com_debug,'',obc_set_pwm_freq,'917400854 157244616185366487342773996273472527128',gssb_fss_commit_config,'',gssb_get_burn_config,'',obc_debug,'0czK{X',tm_parse_status,'',fp_set_cmd_unix,' 8746504909053820031 7030433383560086026 -737521280 f',fp_show,'',com_set_config,'1813282624 -192354661331748964461762393233710479002',drp_test_system_vars,'',init_dummy_sensor,'',gssb_fss_set_config,'3151390453721883877',obc_set_pwm_freq,'-4860696637121726658 -3604268357462775930',gssb_get_temp_int,'',gssb_set_burn_config,'9 3779294544253874184 7571519049552372590 12479064434749295308 4784171271364322845 c1]n!iay]0 18343437313302163046',gssb_set_burn_config,'17766643441600426223 17279957579270610654 1300672024 55811288603993668760243022585194253153 -4757393685712606620 -9207715713394140656 -304678919093904599678192251344483816014',gssb_get_temp_int,'',com_get_config,'14212625482557357967',gssb_arm_manual,'-4392942742565187603',gssb_fss_get_temp,'',com_reset_wdt,'I0ecyqI',obc_get_mem,'',eps_get_hk,'',-6,7.3354735374450675
